buy,sell,ma,total_ret,cagr,max_dd,sharpe
1.01,0.98,200,2571.28,13.47,-56.45,0.45
1.03,0.98,200,2567.17,13.47,-54.0,0.45
1.01,0.92,200,2564.69,13.46,-58.92,0.43
1.14,0.85,250,2561.98,13.46,-64.82,0.42
1.09,0.88,150,2559.37,13.45,-61.71,0.43
1.0,0.75,200,2556.86,13.45,-77.83,0.42
1.0,0.74,200,2556.86,13.45,-77.83,0.42
1.08,0.78,100,2554.23,13.45,-79.45,0.42
1.07,0.86,150,2552.48,13.44,-66.52,0.42
1.09,0.88,100,2550.83,13.44,-71.16,0.43
1.05,0.85,150,2545.91,13.43,-65.74,0.42
1.03,0.97,150,2534.76,13.41,-65.77,0.45
1.1,0.88,150,2531.83,13.41,-56.55,0.43
1.06,0.86,200,2516.79,13.38,-61.14,0.42
1.17,0.76,150,2511.88,13.38,-66.93,0.43
1.17,0.72,150,2511.88,13.38,-66.93,0.43
1.17,0.74,150,2511.88,13.38,-66.93,0.43
1.17,0.73,150,2511.88,13.38,-66.93,0.43
1.17,0.75,150,2511.88,13.38,-66.93,0.43
1.2,0.73,200,2511.88,13.38,-66.93,0.43
1.2,0.72,200,2511.88,13.38,-66.93,0.43
1.2,0.74,200,2511.88,13.38,-66.93,0.43
1.2,0.75,200,2511.88,13.38,-66.93,0.43
1.2,0.76,200,2511.88,13.38,-66.93,0.43
1.04,0.77,100,2503.99,13.36,-80.37,0.42
1.05,0.99,200,2502.03,13.36,-54.0,0.45
1.04,0.81,100,2498.04,13.35,-76.49,0.42
1.05,0.87,250,2486.7,13.33,-59.6,0.42
1.0,0.73,200,2480.31,13.32,-78.19,0.42
1.08,0.77,100,2477.59,13.32,-79.68,0.42
1.03,0.94,200,2469.83,13.3,-54.0,0.43
1.2,0.7,200,2451.91,13.27,-66.81,0.43
1.2,0.71,200,2451.91,13.27,-66.81,0.43
1.17,0.7,150,2451.91,13.27,-66.81,0.43
1.17,0.71,150,2451.91,13.27,-66.81,0.43
1.1,0.81,100,2446.42,13.26,-71.24,0.42
1.1,0.82,100,2446.42,13.26,-71.24,0.42
1.01,0.88,100,2433.13,13.24,-74.35,0.42
1.15,0.85,250,2430.61,13.24,-59.9,0.42
1.17,0.86,250,2428.65,13.23,-55.91,0.42
1.16,0.86,250,2428.65,13.23,-55.91,0.42
1.02,0.97,200,2427.42,13.23,-56.02,0.44
1.0,0.98,200,2425.96,13.23,-57.55,0.44
1.2,0.79,250,2420.77,13.22,-64.07,0.42
1.16,0.79,150,2411.87,13.21,-64.57,0.42
1.06,0.82,100,2408.83,13.2,-75.4,0.41
1.04,0.94,200,2406.69,13.2,-54.0,0.43
1.12,0.88,150,2405.09,13.19,-54.0,0.42
1.09,0.85,200,2403.28,13.19,-71.2,0.42
1.03,0.91,250,2402.17,13.19,-54.0,0.42
1.12,0.83,150,2401.44,13.19,-61.6,0.42
1.01,1.0,200,2395.6,13.18,-55.59,0.45
1.02,0.91,250,2395.03,13.18,-54.0,0.42
1.02,0.75,150,2391.63,13.17,-79.02,0.41
1.0,0.97,200,2390.51,13.17,-58.26,0.44
1.0,0.75,150,2387.49,13.16,-79.03,0.41
1.0,0.88,150,2383.71,13.16,-74.56,0.42
1.01,0.9,200,2383.12,13.15,-59.74,0.42
1.06,0.89,250,2380.97,13.15,-60.1,0.42
1.01,0.81,100,2377.66,13.15,-79.15,0.41
1.06,0.81,100,2374.49,13.14,-75.58,0.41
1.01,0.75,150,2368.88,13.13,-79.1,0.41
1.05,0.76,100,2364.62,13.12,-79.76,0.41
1.07,0.88,200,2360.34,13.11,-64.48,0.42
1.03,0.9,200,2356.69,13.11,-54.0,0.42
1.0,0.72,200,2353.07,13.1,-78.78,0.41
1.0,0.79,100,2343.69,13.09,-81.89,0.41
1.0,0.87,200,2342.18,13.08,-67.56,0.42
1.02,0.9,200,2341.72,13.08,-57.99,0.42
1.02,0.92,200,2341.03,13.08,-57.45,0.42
1.07,0.82,100,2340.85,13.08,-75.76,0.41
1.0,0.82,100,2340.11,13.08,-79.68,0.41
1.11,0.81,100,2339.5,13.08,-67.17,0.41
1.11,0.82,100,2339.5,13.08,-67.17,0.41
1.07,0.85,150,2337.07,13.07,-66.52,0.41
1.0,0.88,100,2330.76,13.06,-75.59,0.41
1.0,0.93,200,2330.49,13.06,-62.51,0.43
1.03,0.87,150,2328.35,13.06,-72.1,0.41
1.16,0.78,150,2327.87,13.06,-65.62,0.42
1.2,0.78,250,2325.76,13.05,-63.85,0.41
1.0,0.94,250,2324.68,13.05,-54.0,0.42
1.02,0.82,100,2323.66,13.05,-78.17,0.41
1.12,0.84,200,2318.37,13.04,-63.66,0.41
1.02,0.93,200,2315.68,13.04,-57.45,0.43
1.06,0.88,250,2311.11,13.03,-60.06,0.41
1.07,0.81,100,2307.69,13.02,-75.93,0.41
1.0,0.85,200,2305.48,13.02,-67.65,0.41
1.02,0.88,100,2303.6,13.01,-74.35,0.41
1.01,0.97,200,2291.88,12.99,-56.8,0.43
1.02,0.97,150,2290.99,12.99,-67.76,0.44
1.0,0.89,200,2285.31,12.98,-65.0,0.41
1.03,0.92,200,2283.48,12.98,-54.0,0.42
1.13,0.88,150,2280.77,12.97,-54.0,0.42
1.13,0.83,150,2272.15,12.96,-61.57,0.41
1.11,0.87,150,2272.09,12.96,-54.0,0.42
1.02,0.74,150,2270.21,12.95,-79.46,0.41
1.07,0.87,200,2268.17,12.95,-64.26,0.41
1.05,0.87,100,2267.9,12.95,-71.87,0.41
1.0,0.74,150,2266.41,12.95,-79.46,0.41
1.01,0.88,150,2265.32,12.94,-74.67,0.41
1.06,0.89,200,2263.01,12.94,-56.58,0.41
1.02,0.73,150,2257.56,12.93,-79.51,0.41
1.0,0.73,150,2253.78,12.92,-79.51,0.41
1.03,0.97,200,2252.39,12.92,-54.0,0.43
1.01,0.74,150,2248.94,12.91,-79.53,0.41
1.08,0.82,100,2247.5,12.91,-76.02,0.41
1.06,0.76,100,2240.8,12.9,-79.94,0.41
1.01,0.73,150,2236.42,12.89,-79.58,0.41
1.09,0.76,100,2235.75,12.89,-79.18,0.41
1.0,0.9,250,2233.18,12.88,-57.17,0.41
1.17,0.85,250,2230.84,12.88,-55.97,0.41
1.16,0.85,250,2230.84,12.88,-55.97,0.41
1.08,0.81,100,2215.94,12.85,-76.19,0.41
1.09,0.82,100,2215.2,12.85,-74.97,0.41
1.09,0.81,100,2215.2,12.85,-74.97,0.41
1.09,0.87,100,2210.54,12.84,-71.77,0.41
1.03,0.93,200,2206.42,12.83,-54.0,0.42
1.13,0.84,200,2195.75,12.81,-61.67,0.41
1.01,0.9,250,2192.35,12.81,-54.16,0.41
1.02,0.72,150,2191.96,12.81,-79.74,0.41
1.05,0.75,100,2189.91,12.8,-80.51,0.41
1.0,0.72,150,2188.37,12.8,-79.74,0.41
1.04,0.93,200,2184.56,12.79,-54.0,0.42
1.06,0.88,100,2181.77,12.79,-71.57,0.41
1.04,0.89,150,2181.39,12.79,-66.8,0.41
1.03,0.82,100,2179.77,12.78,-78.29,0.4
1.07,0.76,100,2179.14,12.78,-79.94,0.41
1.05,0.74,100,2177.77,12.78,-80.57,0.41
1.04,0.88,100,2176.61,12.78,-72.31,0.41
1.18,0.86,250,2173.76,12.77,-55.85,0.41
1.01,0.72,150,2171.63,12.77,-79.81,0.41
1.01,0.97,150,2165.64,12.76,-67.95,0.43
1.07,0.89,250,2161.55,12.75,-63.08,0.41
1.03,0.88,100,2158.04,12.74,-74.87,0.41
1.0,0.92,200,2150.8,12.73,-62.51,0.41
1.0,0.93,250,2145.82,12.72,-54.0,0.41
1.05,0.98,200,2141.68,12.71,-54.0,0.43
1.1,0.85,200,2139.58,12.71,-67.53,0.4
1.2,0.77,250,2129.8,12.69,-65.44,0.4
1.02,0.81,100,2128.8,12.69,-79.15,0.4
1.01,0.87,100,2121.23,12.67,-74.84,0.4
1.07,0.88,100,2119.8,12.67,-72.05,0.41
1.05,0.97,150,2118.57,12.67,-62.9,0.43
1.04,0.76,100,2115.93,12.66,-80.84,0.4
1.06,0.89,150,2102.94,12.63,-59.13,0.41
1.07,0.88,250,2099.69,12.63,-63.04,0.4
1.08,0.76,100,2094.29,12.62,-80.07,0.4
1.04,0.91,250,2085.94,12.6,-54.0,0.41
1.09,0.75,100,2079.49,12.59,-79.77,0.4
1.09,0.74,100,2079.49,12.59,-79.77,0.4
1.06,0.87,250,2079.43,12.59,-59.79,0.4
1.04,0.97,200,2078.69,12.59,-54.0,0.43
1.06,0.75,100,2077.22,12.58,-80.67,0.4
1.1,0.88,100,2076.56,12.58,-68.06,0.41
1.02,0.78,100,2075.48,12.58,-82.7,0.4
1.01,0.78,100,2075.48,12.58,-82.7,0.4
1.1,0.87,150,2075.28,12.58,-61.42,0.4
1.08,0.88,200,2074.89,12.58,-68.84,0.4
1.0,0.95,250,2065.92,12.56,-54.0,0.41
1.06,0.74,100,2065.82,12.56,-80.73,0.4
1.09,0.7,100,2061.3,12.55,-83.02,0.4
1.07,0.86,200,2055.45,12.54,-63.99,0.4
1.01,0.94,250,2052.7,12.53,-54.0,0.41
1.09,0.71,100,2052.11,12.53,-83.02,0.4
1.12,0.87,150,2050.68,12.53,-54.0,0.4
1.08,0.87,150,2050.54,12.53,-70.09,0.4
1.03,0.86,150,2045.06,12.52,-72.1,0.4
1.09,0.87,150,2041.04,12.51,-66.87,0.4
1.05,0.89,150,2039.39,12.51,-64.55,0.4
1.0,0.87,100,2036.96,12.5,-76.11,0.4
1.11,0.88,100,2034.35,12.5,-64.64,0.41
1.0,0.81,100,2032.65,12.49,-80.96,0.4
1.0,0.96,150,2032.26,12.49,-68.69,0.42
1.05,0.94,200,2027.64,12.48,-54.0,0.41
1.05,0.7,100,2027.41,12.48,-83.75,0.4
1.08,0.88,100,2023.5,12.48,-72.4,0.4
1.04,0.9,200,2021.32,12.47,-54.0,0.41
1.07,0.75,100,2021.1,12.47,-80.67,0.4
1.05,0.71,100,2018.55,12.47,-83.75,0.4
1.03,0.9,250,2017.0,12.46,-54.18,0.4
1.02,0.77,100,2016.4,12.46,-82.89,0.4
1.01,0.77,100,2016.4,12.46,-82.89,0.4
1.04,0.95,200,2013.42,12.46,-54.0,0.41
1.02,0.87,100,2011.12,12.45,-74.84,0.4
1.07,0.74,100,2010.07,12.45,-80.73,0.4
1.14,0.84,200,2001.79,12.43,-61.67,0.4
1.0,0.7,200,2001.18,12.43,-79.57,0.4
1.0,0.71,200,2001.18,12.43,-79.57,0.4
1.18,0.85,250,2001.15,12.43,-55.85,0.4
1.03,0.81,100,1999.78,12.43,-79.15,0.4
1.02,0.9,250,1999.72,12.43,-54.11,0.4
1.08,0.87,200,1996.28,12.42,-68.61,0.4
1.11,0.86,150,1993.17,12.41,-54.0,0.4
1.02,1.0,250,1982.96,12.39,-54.0,0.42
1.19,0.86,250,1973.76,12.37,-55.83,0.4
1.01,0.93,250,1966.85,12.36,-54.0,0.4
1.04,0.96,150,1965.73,12.36,-64.84,0.42
1.04,0.92,200,1959.27,12.34,-54.0,0.41
1.04,0.75,100,1954.66,12.33,-81.53,0.39
1.03,0.78,100,1950.96,12.33,-82.7,0.39
1.13,0.87,150,1948.55,12.32,-54.0,0.4
1.01,0.91,200,1944.33,12.31,-59.76,0.4
1.08,0.75,100,1943.84,12.31,-80.75,0.39
1.08,0.74,100,1933.32,12.29,-80.8,0.39
1.04,0.74,100,1929.14,12.28,-81.65,0.39
1.06,0.7,100,1925.58,12.27,-83.85,0.39
1.07,0.7,100,1925.58,12.27,-83.85,0.39
1.06,0.71,100,1917.04,12.25,-83.85,0.39
1.07,0.71,100,1917.04,12.25,-83.85,0.39
1.0,0.92,250,1915.54,12.25,-54.14,0.4
1.03,0.96,150,1912.07,12.24,-66.46,0.42
1.13,0.8,100,1907.91,12.23,-64.68,0.4
1.15,0.84,200,1907.35,12.23,-61.6,0.4
1.16,0.84,200,1907.35,12.23,-61.6,0.4
1.06,0.87,100,1904.4,12.23,-72.16,0.39
1.04,0.87,100,1902.72,12.22,-72.87,0.39
1.05,0.91,250,1901.58,12.22,-54.0,0.4
1.03,0.95,200,1897.33,12.21,-54.0,0.41
1.03,0.77,100,1896.35,12.21,-82.89,0.39
1.03,1.0,250,1896.33,12.21,-54.0,0.42
1.07,0.87,250,1893.93,12.2,-62.77,0.39
1.11,0.85,200,1892.07,12.2,-67.1,0.39
1.02,0.71,150,1890.13,12.2,-80.22,0.39
1.03,0.87,100,1888.53,12.19,-75.34,0.39
1.0,0.71,150,1887.22,12.19,-80.21,0.39
1.14,0.83,150,1886.56,12.19,-61.45,0.39
1.03,0.85,150,1883.16,12.18,-72.1,0.39
1.0,0.93,100,1882.58,12.18,-72.29,0.4
1.03,0.89,150,1880.11,12.17,-69.6,0.4
1.05,0.73,100,1878.45,12.17,-81.83,0.39
1.08,0.7,100,1876.33,12.17,-83.9,0.39
1.12,0.82,100,1874.57,12.16,-63.35,0.39
1.12,0.81,100,1874.57,12.16,-63.35,0.39
1.01,0.71,150,1873.26,12.16,-80.27,0.39
1.08,0.71,100,1867.95,12.15,-83.9,0.39
1.06,1.0,200,1861.4,12.13,-54.0,0.42
1.05,0.93,200,1855.3,12.12,-54.0,0.4
1.0,0.95,150,1854.95,12.12,-69.03,0.4
1.07,0.87,100,1852.31,12.11,-72.62,0.39
1.0,0.9,200,1850.51,12.11,-63.76,0.39
1.14,0.88,150,1849.01,12.11,-54.0,0.39
1.07,0.89,200,1848.16,12.1,-59.58,0.39
1.06,0.97,150,1844.62,12.1,-59.13,0.42
1.02,0.87,150,1843.94,12.09,-74.76,0.39
1.05,0.72,100,1840.44,12.09,-81.83,0.39
1.01,1.0,250,1834.86,12.07,-54.0,0.41
1.1,0.87,100,1833.07,12.07,-68.57,0.39
1.11,0.85,150,1832.9,12.07,-54.0,0.39
1.1,0.86,150,1826.6,12.06,-60.94,0.39
1.15,0.88,150,1823.04,12.05,-54.0,0.39
1.19,0.85,250,1820.25,12.04,-55.83,0.39
1.08,0.86,200,1815.04,12.03,-68.33,0.39
1.11,0.87,100,1809.4,12.02,-65.05,0.39
1.0,0.86,200,1808.95,12.02,-67.65,0.39
1.08,0.86,150,1807.46,12.01,-69.6,0.39
1.02,0.91,200,1806.68,12.01,-57.83,0.39
1.12,0.86,150,1805.08,12.01,-54.0,0.39
1.1,0.88,200,1801.12,12.0,-66.11,0.39
1.09,0.86,150,1798.11,11.99,-66.38,0.39
1.09,0.73,100,1797.2,11.99,-80.99,0.39
1.13,0.88,200,1791.68,11.98,-54.0,0.39
1.03,0.91,200,1787.49,11.97,-54.0,0.39
1.06,0.73,100,1785.6,11.96,-81.97,0.39
1.04,0.84,150,1782.53,11.96,-68.84,0.39
1.09,0.88,200,1773.99,11.94,-69.83,0.39
1.08,0.87,100,1771.08,11.93,-72.96,0.39
1.0,0.89,150,1768.42,11.92,-72.68,0.39
1.01,0.92,250,1766.77,11.92,-54.74,0.39
1.17,0.84,200,1763.58,11.91,-61.5,0.39
1.02,0.7,150,1762.88,11.91,-80.9,0.38
1.04,0.9,250,1762.81,11.91,-54.0,0.39
1.09,0.72,100,1761.22,11.91,-80.99,0.38
1.0,0.7,150,1760.32,11.9,-80.83,0.38
1.04,0.7,100,1760.19,11.9,-84.54,0.38
1.02,0.94,250,1758.83,11.9,-54.0,0.39
1.06,0.84,150,1758.16,11.9,-62.18,0.38
1.19,0.73,150,1758.02,11.9,-64.63,0.4
1.19,0.72,150,1758.02,11.9,-64.63,0.4
1.19,0.75,150,1758.02,11.9,-64.63,0.4
1.19,0.77,150,1758.02,11.9,-64.63,0.4
1.19,0.71,150,1758.02,11.9,-64.63,0.4
1.19,0.7,150,1758.02,11.9,-64.63,0.4
1.19,0.76,150,1758.02,11.9,-64.63,0.4
1.19,0.74,150,1758.02,11.9,-64.63,0.4
1.0,0.91,100,1757.71,11.9,-73.26,0.39
1.04,0.71,100,1752.3,11.89,-84.54,0.38
1.13,0.78,100,1752.19,11.89,-66.13,0.39
1.13,0.79,100,1752.19,11.89,-66.13,0.39
1.13,0.77,100,1752.19,11.89,-66.13,0.39
1.06,0.72,100,1749.92,11.88,-81.97,0.38
1.0,0.96,250,1748.53,11.88,-54.0,0.39
1.02,0.89,150,1748.29,11.88,-72.67,0.39
1.01,0.7,150,1747.54,11.88,-80.9,0.38
1.09,0.86,100,1741.08,11.86,-73.77,0.39
1.07,0.73,100,1739.37,11.86,-81.97,0.38
1.05,0.97,200,1737.13,11.85,-54.0,0.4
1.1,0.87,200,1735.22,11.85,-65.87,0.38
1.07,0.89,150,1734.92,11.85,-55.22,0.39
1.02,0.91,100,1726.0,11.82,-72.63,0.39
1.13,0.87,200,1725.91,11.82,-54.0,0.39
1.0,0.94,150,1725.67,11.82,-70.15,0.39
1.02,0.76,100,1721.8,11.81,-83.22,0.38
1.01,0.76,100,1721.8,11.81,-83.22,0.38
1.13,0.86,150,1718.25,11.81,-54.0,0.39
1.05,1.0,250,1715.24,11.8,-54.0,0.41
1.09,0.87,200,1709.69,11.79,-69.59,0.38
1.05,0.95,200,1708.77,11.78,-54.0,0.39
1.2,0.83,200,1706.69,11.78,-55.53,0.39
1.02,0.96,150,1706.69,11.78,-68.67,0.4
1.02,0.93,250,1705.08,11.77,-54.0,0.39
1.07,0.72,100,1704.84,11.77,-81.97,0.38
1.02,0.95,200,1703.52,11.77,-57.08,0.39
1.01,0.93,100,1695.19,11.75,-70.98,0.39
1.0,0.92,150,1694.25,11.75,-71.06,0.39
1.01,0.91,100,1692.61,11.75,-72.63,0.38
1.05,0.96,150,1692.55,11.75,-63.19,0.4
1.02,0.99,250,1689.6,11.74,-54.0,0.4
1.04,1.0,250,1689.51,11.74,-54.0,0.4
1.0,0.98,150,1689.2,11.74,-67.46,0.4
1.2,0.82,200,1684.68,11.73,-55.32,0.39
1.1,0.85,150,1684.05,11.72,-60.94,0.38
1.0,0.94,100,1683.49,11.72,-71.51,0.39
1.01,0.89,150,1683.13,11.72,-72.81,0.38
1.08,0.73,100,1675.64,11.7,-82.03,0.38
1.01,0.95,200,1674.63,11.7,-58.36,0.39
1.04,0.73,100,1672.17,11.7,-82.75,0.38
1.08,0.85,150,1668.58,11.69,-69.6,0.38
1.05,0.86,100,1667.71,11.69,-73.85,0.38
1.12,0.85,150,1664.17,11.68,-54.0,0.38
1.12,0.85,200,1660.15,11.67,-66.2,0.38
1.09,0.85,150,1659.02,11.66,-66.38,0.38
1.0,0.78,100,1655.97,11.66,-84.15,0.38
1.05,0.9,200,1654.91,11.65,-54.0,0.38
1.08,0.89,250,1649.72,11.64,-67.01,0.38
1.15,0.83,150,1649.28,11.64,-61.08,0.38
1.18,0.77,150,1648.8,11.64,-63.89,0.39
1.01,0.95,250,1648.67,11.64,-54.0,0.39
1.14,0.88,200,1642.89,11.62,-54.0,0.38
1.08,0.72,100,1642.7,11.62,-82.03,0.38
1.04,0.72,100,1639.32,11.62,-82.75,0.38
1.02,0.86,150,1633.89,11.6,-74.76,0.38
1.0,0.99,250,1628.82,11.59,-54.0,0.39
1.17,0.88,200,1628.29,11.59,-54.0,0.38
1.18,0.72,150,1626.24,11.58,-63.74,0.39
1.18,0.74,150,1626.24,11.58,-63.74,0.39
1.18,0.73,150,1626.24,11.58,-63.74,0.39
1.18,0.76,150,1626.24,11.58,-63.74,0.39
1.18,0.75,150,1626.24,11.58,-63.74,0.39
1.03,0.76,100,1624.17,11.58,-83.22,0.38
1.2,0.81,200,1623.12,11.58,-56.77,0.39
1.05,0.84,150,1620.53,11.57,-65.95,0.38
1.05,0.9,250,1614.5,11.55,-54.0,0.38
1.0,0.91,200,1614.06,11.55,-65.18,0.38
1.02,0.98,150,1613.23,11.55,-66.78,0.4
1.0,0.77,100,1612.49,11.55,-84.3,0.37
1.18,0.71,150,1611.73,11.55,-63.67,0.39
1.18,0.7,150,1611.73,11.55,-63.67,0.39
1.0,0.95,200,1607.36,11.54,-61.12,0.39
1.04,0.98,150,1606.98,11.53,-63.76,0.4
1.08,0.88,250,1606.37,11.53,-66.98,0.38
1.05,0.92,200,1605.5,11.53,-54.0,0.38
1.03,0.98,150,1602.76,11.52,-65.01,0.4
1.04,0.92,150,1602.56,11.52,-66.0,0.38
1.01,0.96,150,1596.84,11.51,-68.85,0.39
1.2,0.8,200,1595.86,11.51,-56.85,0.39
1.14,0.87,150,1593.89,11.5,-54.0,0.38
1.15,0.87,150,1589.28,11.49,-54.0,0.38
1.08,0.89,200,1588.67,11.49,-63.98,0.38
1.01,0.99,250,1586.75,11.48,-54.0,0.39
1.13,0.85,150,1586.22,11.48,-54.0,0.38
1.03,0.94,250,1586.0,11.48,-54.0,0.38
1.03,0.84,150,1585.25,11.48,-72.48,0.37
1.14,0.87,200,1584.22,11.48,-54.0,0.38
1.1,0.86,200,1583.37,11.48,-65.58,0.37
1.02,0.89,100,1582.28,11.47,-74.35,0.38
1.01,0.94,150,1580.05,11.47,-70.3,0.39
1.16,0.88,200,1576.42,11.46,-54.0,0.38
1.0,0.93,150,1576.0,11.46,-70.46,0.38
1.01,0.75,100,1575.59,11.46,-83.8,0.37
1.02,0.75,100,1575.59,11.46,-83.8,0.37
1.13,0.86,200,1574.2,11.45,-54.0,0.38
1.15,0.88,200,1572.38,11.45,-54.0,0.38
1.17,0.87,200,1570.33,11.44,-54.0,0.38
1.13,0.85,200,1569.98,11.44,-54.0,0.37
1.02,0.92,250,1568.2,11.44,-54.0,0.38
1.09,0.86,200,1561.68,11.42,-69.3,0.37
1.13,0.74,100,1557.21,11.41,-68.84,0.37
1.13,0.75,100,1557.21,11.41,-68.84,0.37
1.13,0.76,100,1557.21,11.41,-68.84,0.37
1.13,0.73,100,1557.21,11.41,-68.84,0.37
1.0,0.87,150,1554.59,11.4,-74.77,0.37
1.01,0.92,150,1552.62,11.4,-71.2,0.38
1.04,0.91,200,1549.84,11.39,-54.0,0.38
1.01,0.98,150,1547.96,11.38,-67.64,0.39
1.11,0.86,100,1546.29,11.38,-66.38,0.37
1.03,0.93,250,1545.04,11.38,-54.0,0.38
1.11,0.88,200,1539.42,11.36,-65.73,0.37
1.0,0.99,150,1539.24,11.36,-69.33,0.39
1.03,0.99,250,1531.97,11.34,-54.0,0.39
1.06,0.99,200,1529.91,11.34,-54.0,0.39
1.02,0.93,100,1529.72,11.34,-70.98,0.38
1.13,0.72,100,1527.5,11.33,-69.34,0.37
1.1,0.86,100,1524.0,11.32,-70.24,0.37
1.16,0.87,200,1520.91,11.31,-54.0,0.37
1.02,0.74,100,1518.33,11.31,-84.03,0.37
1.01,0.74,100,1518.33,11.31,-84.03,0.37
1.15,0.87,200,1517.06,11.3,-54.0,0.37
1.02,0.85,150,1514.62,11.3,-74.76,0.37
1.01,0.89,100,1513.26,11.29,-74.35,0.37
1.07,0.84,150,1512.21,11.29,-66.29,0.37
1.07,1.0,200,1511.4,11.29,-54.0,0.4
1.02,0.96,200,1510.75,11.29,-56.5,0.38
1.17,0.89,250,1508.35,11.28,-54.0,0.37
1.01,0.85,100,1508.31,11.28,-76.42,0.37
1.0,0.89,100,1505.2,11.27,-75.59,0.37
1.16,0.89,250,1504.55,11.27,-54.0,0.37
1.06,0.96,150,1502.4,11.26,-59.13,0.39
1.17,0.89,200,1498.74,11.25,-54.0,0.37
1.2,0.86,250,1495.91,11.25,-55.67,0.37
1.12,0.88,100,1493.26,11.24,-61.0,0.38
1.03,0.75,100,1488.79,11.23,-83.8,0.37
1.03,0.95,250,1486.97,11.22,-54.0,0.38
1.09,0.89,250,1486.71,11.22,-68.92,0.37
1.11,0.87,200,1485.9,11.22,-65.47,0.37
1.17,0.82,150,1485.79,11.22,-54.17,0.38
1.01,0.87,150,1485.58,11.22,-74.88,0.37
1.03,0.92,150,1476.77,11.19,-68.3,0.37
1.18,0.84,200,1476.47,11.19,-61.25,0.37
1.18,0.88,200,1474.47,11.19,-54.0,0.37
1.17,0.88,250,1469.44,11.17,-54.0,0.37
1.05,0.95,250,1467.49,11.17,-54.0,0.38
1.16,0.88,250,1465.78,11.17,-54.0,0.37
1.08,0.87,250,1460.88,11.15,-66.68,0.37
1.06,0.86,100,1460.09,11.15,-74.11,0.37
1.06,0.91,250,1457.17,11.14,-54.0,0.37
1.16,0.89,200,1452.27,11.13,-54.0,0.37
1.0,0.96,100,1452.14,11.13,-70.34,0.38
1.03,0.96,200,1451.82,11.13,-54.0,0.38
1.01,0.86,100,1449.83,11.12,-76.42,0.36
1.09,0.88,250,1449.21,11.12,-68.88,0.37
1.14,0.86,200,1449.03,11.12,-54.0,0.37
1.0,0.85,100,1448.91,11.12,-77.79,0.36
1.15,0.89,200,1448.66,11.12,-54.0,0.37
1.01,0.93,150,1446.98,11.11,-70.6,0.37
1.0,0.9,100,1446.49,11.11,-73.64,0.37
1.14,0.85,200,1440.59,11.1,-54.48,0.37
1.04,0.91,150,1440.05,11.09,-66.8,0.37
1.03,0.92,250,1438.6,11.09,-54.0,0.37
1.0,0.95,100,1438.01,11.09,-70.95,0.37
1.17,0.86,200,1436.78,11.09,-54.0,0.37
1.04,0.95,250,1436.61,11.08,-54.0,0.37
1.02,0.85,100,1436.49,11.08,-76.42,0.36
1.13,0.7,100,1436.44,11.08,-70.72,0.37
1.13,0.71,100,1435.86,11.08,-70.87,0.37
1.03,0.74,100,1435.66,11.08,-84.03,0.36
1.17,0.81,150,1433.67,11.08,-55.83,0.37
1.19,0.84,200,1432.08,11.07,-54.69,0.37
1.02,0.9,100,1430.73,11.07,-72.91,0.37
1.18,0.87,200,1423.68,11.05,-54.0,0.37
1.07,0.86,100,1423.39,11.05,-74.51,0.36
1.01,0.94,100,1422.64,11.05,-70.38,0.37
1.01,0.96,250,1421.46,11.04,-54.0,0.37
1.02,0.95,250,1419.94,11.04,-54.0,0.37
1.13,0.89,200,1417.76,11.03,-54.0,0.37
1.14,0.86,150,1416.75,11.03,-54.0,0.36
1.06,1.0,250,1414.09,11.02,-54.0,0.38
1.0,0.84,150,1413.19,11.02,-75.24,0.36
1.15,0.86,150,1412.81,11.02,-54.0,0.37
1.02,0.92,150,1409.15,11.01,-71.04,0.37
1.0,0.96,200,1407.95,11.0,-59.17,0.37
1.14,0.89,200,1407.57,11.0,-54.0,0.37
1.1,0.89,250,1405.38,11.0,-68.45,0.36
1.01,0.9,100,1405.35,11.0,-72.91,0.36
1.0,0.9,150,1404.6,10.99,-72.68,0.36
1.0,0.86,100,1400.42,10.98,-77.79,0.36
1.02,0.84,150,1399.94,10.98,-75.24,0.36
1.0,0.76,100,1396.87,10.97,-84.55,0.36
1.04,0.99,250,1395.21,10.97,-54.0,0.38
1.08,0.86,100,1394.82,10.97,-74.8,0.36
1.05,0.92,150,1394.55,10.97,-64.0,0.37
1.19,0.89,250,1393.48,10.96,-54.0,0.36
1.16,0.86,200,1393.01,10.96,-54.0,0.36
1.04,0.95,150,1390.16,10.95,-65.01,0.37
1.15,0.86,200,1389.63,10.95,-54.0,0.36
1.2,0.85,250,1389.05,10.95,-55.67,0.36
1.0,0.86,150,1387.67,10.95,-74.77,0.36
1.02,0.94,150,1386.99,10.94,-70.13,0.37
1.16,0.85,200,1382.39,10.93,-54.09,0.36
1.02,0.86,100,1381.69,10.93,-76.42,0.36
1.0,0.92,100,1379.18,10.92,-73.41,0.37
1.15,0.85,200,1379.09,10.92,-54.09,0.36
1.01,0.96,200,1378.91,10.92,-57.76,0.37
1.04,0.93,150,1378.05,10.92,-65.61,0.37
1.0,0.97,250,1377.45,10.92,-54.0,0.37
1.04,0.9,150,1375.14,10.91,-66.8,0.36
1.04,0.96,200,1374.69,10.91,-54.0,0.37
1.02,0.96,250,1374.45,10.91,-54.0,0.37
1.2,0.79,200,1373.39,10.91,-61.08,0.37
1.2,0.78,200,1373.39,10.91,-61.08,0.37
