buy,sell,ma,total_ret,cagr,max_dd,sharpe
1.05,0.87,250,9081.79,18.99,-73.75,0.52
1.03,0.7,150,9049.99,18.98,-86.34,0.52
1.02,0.97,150,9025.17,18.97,-57.1,0.54
1.16,0.78,150,8967.78,18.94,-79.31,0.53
1.01,0.97,200,8949.63,18.93,-63.53,0.53
1.18,0.77,200,8933.24,18.92,-81.12,0.52
1.12,0.7,100,8927.77,18.92,-86.65,0.52
1.1,0.72,100,8918.11,18.91,-85.3,0.52
1.14,0.85,250,8915.47,18.91,-79.69,0.52
1.03,0.97,200,8877.73,18.89,-63.52,0.54
1.02,0.77,150,8877.37,18.89,-86.57,0.52
1.03,0.91,250,8844.69,18.87,-63.53,0.52
1.0,0.77,150,8805.76,18.85,-86.68,0.52
1.02,0.91,250,8792.8,18.85,-63.53,0.52
1.02,0.92,200,8762.15,18.83,-66.18,0.52
1.02,0.93,200,8737.11,18.82,-63.53,0.53
1.0,0.94,250,8732.87,18.82,-64.85,0.53
1.01,0.77,150,8711.95,18.81,-86.82,0.52
1.13,0.88,150,8676.33,18.79,-57.44,0.52
1.16,0.86,250,8666.2,18.78,-69.46,0.52
1.17,0.86,250,8666.2,18.78,-69.46,0.52
1.06,0.89,250,8644.52,18.77,-74.14,0.52
1.12,0.83,150,8643.48,18.77,-76.41,0.52
1.02,0.78,150,8630.5,18.76,-85.26,0.52
1.03,0.9,200,8605.35,18.75,-63.52,0.52
1.0,0.93,200,8583.93,18.74,-65.69,0.52
1.01,0.9,200,8575.23,18.73,-66.75,0.52
1.0,0.77,200,8572.08,18.73,-81.99,0.52
1.07,0.88,200,8564.53,18.73,-76.05,0.52
1.05,0.98,200,8554.32,18.72,-60.27,0.54
1.11,0.87,150,8551.46,18.72,-61.1,0.52
1.02,0.79,100,8541.58,18.72,-89.32,0.52
1.01,0.79,100,8541.58,18.72,-89.32,0.52
1.05,0.78,100,8526.42,18.71,-88.14,0.52
1.02,0.9,200,8504.92,18.7,-63.53,0.52
1.03,0.92,200,8488.71,18.69,-63.52,0.52
1.05,0.97,150,8409.14,18.65,-50.41,0.54
1.15,0.85,250,8381.97,18.63,-74.49,0.51
1.09,0.85,200,8380.09,18.63,-83.3,0.52
1.01,0.97,150,8224.27,18.55,-57.89,0.52
1.07,0.85,150,8224.09,18.55,-77.89,0.52
1.06,0.88,250,8220.97,18.54,-74.14,0.52
1.03,0.93,200,8177.36,18.52,-63.52,0.52
1.05,0.77,100,8127.9,18.49,-88.68,0.52
1.04,0.93,200,8121.93,18.49,-63.52,0.52
1.03,0.87,150,8114.03,18.49,-71.81,0.51
1.07,0.87,200,8076.66,18.46,-76.05,0.52
1.0,0.78,150,8054.5,18.45,-85.37,0.52
1.06,0.89,200,7983.96,18.41,-70.94,0.51
1.13,0.83,150,7982.61,18.41,-76.37,0.51
1.01,0.78,150,7968.6,18.4,-85.53,0.51
1.2,0.79,250,7951.15,18.39,-79.04,0.51
1.04,0.97,200,7947.52,18.39,-64.21,0.53
1.05,0.82,100,7930.14,18.38,-81.66,0.52
1.12,0.84,200,7874.07,18.35,-79.69,0.51
1.01,0.88,100,7872.69,18.35,-77.38,0.51
1.06,0.78,100,7871.45,18.35,-88.42,0.52
1.0,0.87,200,7869.06,18.35,-78.28,0.51
1.0,0.88,150,7847.29,18.33,-77.5,0.51
1.09,0.78,100,7819.56,18.32,-87.48,0.52
1.05,0.81,100,7767.59,18.29,-81.66,0.51
1.03,0.79,100,7749.66,18.28,-89.91,0.52
1.09,0.87,100,7674.6,18.23,-70.23,0.51
1.0,0.9,250,7640.91,18.22,-71.31,0.51
1.0,0.89,200,7633.65,18.21,-76.99,0.51
1.17,0.85,250,7630.27,18.21,-72.7,0.51
1.16,0.85,250,7630.27,18.21,-72.7,0.51
1.13,0.84,200,7610.57,18.2,-75.5,0.51
1.04,0.89,150,7599.17,18.19,-62.97,0.51
1.0,0.76,200,7574.92,18.18,-85.02,0.51
1.2,0.78,250,7574.64,18.18,-80.02,0.51
1.0,0.93,250,7560.47,18.17,-66.16,0.51
1.07,0.78,100,7544.53,18.16,-88.9,0.51
1.07,0.89,250,7532.47,18.15,-76.53,0.51
1.01,0.9,250,7520.63,18.14,-69.65,0.51
1.02,1.0,250,7516.37,18.14,-59.07,0.52
1.06,0.77,100,7503.18,18.13,-88.96,0.51
1.04,0.82,100,7472.15,18.11,-81.66,0.51
1.0,0.85,200,7466.58,18.11,-83.75,0.51
1.09,0.77,100,7453.7,18.1,-88.06,0.51
1.05,0.87,100,7450.9,18.1,-70.37,0.51
1.11,0.88,100,7445.94,18.1,-57.28,0.51
1.0,0.92,200,7437.56,18.09,-73.48,0.51
1.01,0.82,100,7436.12,18.09,-85.9,0.51
1.1,0.87,150,7394.99,18.07,-71.98,0.51
1.02,0.88,100,7386.64,18.06,-77.38,0.51
1.05,0.94,200,7385.99,18.06,-63.52,0.51
1.18,0.86,250,7385.31,18.06,-69.93,0.51
1.12,0.87,150,7377.22,18.06,-61.09,0.51
1.0,0.96,150,7375.13,18.06,-62.6,0.51
1.0,0.95,250,7368.75,18.05,-63.53,0.51
1.1,0.88,100,7339.16,18.03,-59.62,0.51
1.1,0.82,100,7332.65,18.03,-81.66,0.51
1.1,0.81,100,7332.65,18.03,-81.66,0.51
1.06,0.88,100,7316.32,18.02,-70.7,0.51
1.01,0.88,150,7314.58,18.02,-77.74,0.51
1.04,0.95,200,7313.79,18.02,-63.52,0.51
1.04,0.96,150,7312.45,18.02,-59.38,0.52
1.06,0.89,150,7311.45,18.02,-63.83,0.51
1.01,0.94,250,7299.67,18.01,-64.83,0.51
1.0,0.8,100,7218.66,17.96,-92.31,0.51
1.04,0.78,100,7198.02,17.95,-90.0,0.51
1.1,0.85,200,7193.16,17.94,-79.69,0.5
1.07,0.77,100,7191.37,17.94,-89.41,0.51
1.04,0.91,250,7188.47,17.94,-63.53,0.51
1.06,1.0,200,7186.11,17.94,-56.02,0.53
1.11,0.82,100,7185.0,17.94,-81.66,0.51
1.11,0.81,100,7185.0,17.94,-81.66,0.51
1.02,0.76,150,7167.9,17.93,-86.61,0.51
1.07,0.88,250,7162.78,17.93,-76.53,0.51
1.0,0.88,100,7151.7,17.92,-81.83,0.5
1.08,0.88,200,7113.98,17.89,-80.06,0.51
1.08,0.78,100,7110.29,17.89,-89.22,0.51
1.0,0.76,150,7109.92,17.89,-86.72,0.51
1.09,0.87,150,7108.35,17.89,-77.43,0.5
1.04,0.81,100,7105.56,17.89,-82.35,0.51
1.03,1.0,250,7069.1,17.87,-58.55,0.52
1.01,0.76,150,7033.97,17.84,-86.86,0.51
1.11,0.86,150,7023.26,17.84,-63.32,0.5
1.0,0.75,200,7016.23,17.83,-85.76,0.51
1.0,0.74,200,7016.23,17.83,-85.76,0.51
1.07,0.88,100,7012.17,17.83,-70.7,0.5
1.06,0.87,250,6994.38,17.82,-74.14,0.5
1.04,0.88,100,6965.67,17.8,-74.91,0.5
1.05,0.89,150,6943.66,17.79,-63.83,0.5
1.03,0.96,150,6935.08,17.78,-59.59,0.51
1.08,0.87,150,6927.17,17.78,-80.85,0.5
1.07,0.86,200,6907.14,17.76,-76.05,0.5
1.06,0.97,150,6883.79,17.75,-50.41,0.52
1.13,0.8,100,6872.55,17.74,-81.66,0.5
1.04,0.77,100,6860.87,17.73,-90.46,0.51
1.04,0.9,200,6858.69,17.73,-63.62,0.5
1.13,0.87,150,6847.49,17.72,-61.09,0.5
1.08,0.77,100,6777.19,17.68,-89.71,0.51
1.04,0.92,200,6765.45,17.67,-63.52,0.5
1.19,0.73,150,6761.59,17.67,-81.66,0.51
1.19,0.76,150,6761.59,17.67,-81.66,0.51
1.19,0.72,150,6761.59,17.67,-81.66,0.51
1.19,0.77,150,6761.59,17.67,-81.66,0.51
1.19,0.71,150,6761.59,17.67,-81.66,0.51
1.19,0.7,150,6761.59,17.67,-81.66,0.51
1.19,0.74,150,6761.59,17.67,-81.66,0.51
1.19,0.75,150,6761.59,17.67,-81.66,0.51
1.06,0.82,100,6751.68,17.66,-81.66,0.5
1.2,0.77,250,6732.86,17.65,-82.21,0.5
1.03,0.9,250,6729.26,17.65,-69.65,0.5
1.08,0.87,200,6707.78,17.63,-80.06,0.5
1.03,0.88,100,6700.57,17.63,-78.64,0.5
1.0,0.73,200,6687.48,17.62,-86.42,0.5
1.03,0.86,150,6663.1,17.6,-75.03,0.5
1.01,1.0,250,6661.95,17.6,-58.31,0.51
1.01,0.93,250,6656.39,17.6,-65.65,0.5
1.03,0.95,200,6632.56,17.58,-63.52,0.5
1.02,0.9,250,6630.31,17.58,-69.65,0.5
1.06,0.81,100,6612.99,17.57,-81.66,0.5
1.14,0.84,200,6612.73,17.57,-75.5,0.5
1.08,0.88,100,6573.88,17.54,-71.52,0.5
1.19,0.86,250,6551.84,17.53,-69.54,0.5
1.18,0.85,250,6500.74,17.49,-73.48,0.49
1.07,0.82,100,6470.69,17.47,-81.66,0.5
1.01,0.81,100,6441.62,17.45,-87.76,0.5
1.01,0.91,200,6432.93,17.45,-73.61,0.5
1.05,0.93,200,6405.01,17.43,-63.52,0.5
1.14,0.88,150,6350.58,17.39,-59.62,0.5
1.07,0.81,100,6337.68,17.38,-81.66,0.5
1.02,0.82,100,6286.64,17.34,-85.9,0.5
1.01,0.87,100,6270.57,17.33,-78.61,0.49
1.02,0.75,150,6263.5,17.33,-88.28,0.5
1.2,0.83,200,6244.87,17.31,-70.79,0.5
1.05,0.91,250,6237.24,17.31,-63.62,0.49
1.15,0.88,150,6222.44,17.3,-59.62,0.5
1.0,0.75,150,6212.74,17.29,-88.37,0.5
1.0,0.92,250,6211.87,17.29,-71.16,0.49
1.01,0.75,150,6146.24,17.24,-88.49,0.5
1.0,0.72,200,6145.96,17.24,-87.5,0.5
1.15,0.84,200,6143.11,17.24,-75.5,0.49
1.16,0.84,200,6143.11,17.24,-75.5,0.49
1.0,0.95,150,6141.11,17.24,-63.53,0.49
1.11,0.87,100,6133.51,17.23,-59.57,0.49
1.05,0.97,200,6114.43,17.22,-63.52,0.5
1.05,1.0,250,6107.94,17.22,-57.94,0.51
1.13,0.79,100,6107.78,17.22,-81.66,0.49
1.13,0.78,100,6107.78,17.22,-81.66,0.49
1.13,0.77,100,6107.78,17.22,-81.66,0.49
1.08,0.82,100,6097.45,17.21,-81.66,0.5
1.07,0.87,250,6092.18,17.2,-76.53,0.49
1.11,0.85,150,6085.05,17.2,-66.81,0.49
1.1,0.86,150,6071.07,17.19,-71.98,0.49
1.0,0.82,100,6070.39,17.19,-89.23,0.5
1.18,0.77,150,6070.26,17.19,-81.66,0.5
1.12,0.86,150,6056.44,17.18,-63.52,0.49
1.2,0.82,200,6055.34,17.18,-70.79,0.5
1.0,0.93,100,6051.83,17.17,-72.12,0.49
1.14,0.83,150,6039.26,17.17,-75.65,0.49
1.05,0.76,100,6029.7,17.16,-89.59,0.5
1.13,0.88,200,6014.63,17.15,-61.77,0.49
1.03,0.89,150,6007.83,17.14,-65.61,0.49
1.08,0.81,100,5972.0,17.12,-81.66,0.5
1.1,0.87,100,5967.06,17.11,-61.79,0.49
1.11,0.85,200,5965.32,17.11,-79.69,0.49
1.09,0.81,100,5957.51,17.1,-81.66,0.5
1.09,0.82,100,5957.51,17.1,-81.66,0.5
1.04,1.0,250,5945.32,17.1,-58.55,0.5
1.18,0.73,150,5943.39,17.09,-81.66,0.49
1.18,0.75,150,5943.39,17.09,-81.66,0.49
1.18,0.72,150,5943.39,17.09,-81.66,0.49
1.18,0.76,150,5943.39,17.09,-81.66,0.49
1.18,0.74,150,5943.39,17.09,-81.66,0.49
1.05,0.96,150,5907.19,17.07,-53.21,0.5
1.18,0.7,150,5887.84,17.05,-81.66,0.49
1.18,0.71,150,5887.84,17.05,-81.66,0.49
1.07,0.89,200,5887.3,17.05,-73.49,0.49
1.1,0.88,200,5884.02,17.05,-77.6,0.49
1.02,0.87,100,5882.2,17.05,-78.61,0.49
1.02,0.91,200,5856.83,17.03,-70.04,0.49
1.09,0.86,150,5835.06,17.01,-77.43,0.49
1.02,0.94,250,5832.15,17.01,-64.2,0.49
1.06,0.87,100,5826.01,17.01,-73.53,0.49
1.02,0.99,250,5812.77,17.0,-64.79,0.5
1.03,0.91,200,5786.47,16.98,-67.26,0.49
1.02,0.74,150,5776.36,16.97,-89.17,0.5
1.03,0.85,150,5772.32,16.97,-75.03,0.49
1.0,0.96,250,5769.12,16.96,-63.53,0.49
1.19,0.85,250,5765.77,16.96,-72.08,0.49
1.0,0.79,100,5747.18,16.95,-93.1,0.5
1.0,0.98,150,5742.5,16.94,-57.99,0.49
1.02,0.73,150,5741.05,16.94,-89.24,0.5
1.08,0.86,200,5734.05,16.94,-80.06,0.49
1.05,0.95,200,5731.96,16.93,-63.52,0.49
1.0,0.74,150,5729.48,16.93,-89.26,0.5
1.02,0.96,150,5714.85,16.92,-59.89,0.49
1.03,0.82,100,5701.37,16.91,-86.68,0.49
1.2,0.81,200,5700.38,16.91,-72.48,0.49
1.0,0.87,100,5694.47,16.91,-82.82,0.49
1.0,0.73,150,5694.45,16.91,-89.32,0.5
1.08,0.86,150,5685.88,16.9,-80.85,0.49
1.13,0.87,200,5670.33,16.89,-61.77,0.49
1.01,0.74,150,5668.07,16.88,-89.37,0.49
1.0,0.9,200,5662.69,16.88,-74.73,0.49
1.01,0.73,150,5633.41,16.86,-89.44,0.49
1.13,0.86,150,5620.28,16.85,-63.45,0.49
1.07,0.87,100,5582.98,16.82,-73.53,0.48
1.12,0.82,100,5579.48,16.81,-81.66,0.49
1.12,0.81,100,5579.48,16.81,-81.66,0.49
1.02,0.95,200,5577.09,16.81,-65.66,0.49
1.09,0.88,200,5577.02,16.81,-81.24,0.49
1.2,0.8,200,5572.23,16.81,-72.7,0.49
1.06,0.76,100,5564.29,16.8,-89.84,0.49
1.1,0.87,200,5547.08,16.79,-77.6,0.48
1.04,0.87,100,5545.82,16.79,-75.2,0.48
1.17,0.84,200,5536.19,16.78,-75.5,0.48
1.04,0.98,150,5531.94,16.78,-53.82,0.5
1.01,0.92,250,5527.99,16.77,-69.28,0.48
1.09,0.76,100,5527.43,16.77,-89.16,0.49
1.07,0.89,150,5524.41,16.77,-69.36,0.49
1.02,0.87,150,5484.29,16.74,-77.78,0.48
1.02,0.72,150,5471.2,16.73,-89.73,0.49
1.04,0.9,250,5464.73,16.72,-70.29,0.48
1.03,0.98,150,5444.01,16.71,-55.14,0.49
1.02,0.81,100,5443.82,16.71,-87.76,0.49
1.0,0.99,250,5437.46,16.7,-68.7,0.49
1.0,0.72,150,5426.76,16.69,-89.82,0.49
1.02,0.98,150,5411.94,16.68,-55.67,0.49
1.02,0.93,250,5394.81,16.67,-64.82,0.48
1.01,0.72,150,5368.54,16.64,-89.92,0.49
1.0,0.86,200,5366.19,16.64,-83.75,0.48
1.01,0.95,200,5363.3,16.64,-68.77,0.48
1.05,0.75,100,5340.15,16.62,-90.76,0.49
1.0,0.94,150,5335.16,16.62,-67.11,0.48
1.03,0.87,100,5333.99,16.62,-79.8,0.48
1.07,0.76,100,5331.99,16.61,-90.25,0.49
1.05,0.74,100,5307.46,16.59,-90.81,0.49
1.09,0.86,100,5292.11,16.58,-75.7,0.48
1.1,0.85,150,5258.27,16.55,-71.98,0.48
1.09,0.87,200,5257.37,16.55,-81.24,0.48
1.12,0.85,150,5245.57,16.54,-66.81,0.48
1.14,0.88,200,5238.74,16.54,-64.34,0.48
1.01,0.99,250,5232.9,16.53,-66.0,0.49
1.08,0.87,100,5232.76,16.53,-74.16,0.48
1.02,0.89,150,5230.75,16.53,-71.6,0.48
1.07,1.0,200,5222.31,16.52,-52.77,0.5
1.06,0.99,200,5213.04,16.52,-54.73,0.5
1.01,0.95,250,5185.85,16.49,-64.87,0.48
1.01,0.93,100,5179.38,16.49,-69.91,0.48
1.17,0.88,200,5158.49,16.47,-64.34,0.48
1.0,0.89,150,5151.45,16.46,-74.89,0.48
1.0,0.94,100,5144.24,16.46,-70.11,0.48
1.04,0.84,150,5136.52,16.45,-75.6,0.48
1.06,0.84,150,5097.96,16.42,-75.99,0.48
1.02,0.91,100,5087.49,16.41,-72.64,0.48
1.04,0.76,100,5085.78,16.41,-91.22,0.49
1.12,0.88,100,5084.41,16.41,-54.09,0.48
1.01,0.96,150,5078.24,16.4,-61.06,0.48
1.0,0.91,100,5061.99,16.39,-76.18,0.48
1.05,0.9,200,5058.87,16.38,-63.62,0.48
1.09,0.85,150,5053.35,16.38,-77.43,0.48
1.02,0.78,100,5052.23,16.38,-93.63,0.49
1.01,0.78,100,5052.23,16.38,-93.63,0.49
1.0,0.99,150,5051.94,16.38,-62.85,0.48
1.17,0.82,150,5043.85,16.37,-68.96,0.49
1.08,0.76,100,5023.44,16.35,-90.56,0.49
1.01,0.98,150,5009.65,16.34,-58.43,0.48
1.14,0.87,150,5006.39,16.34,-62.04,0.48
1.03,0.99,250,5006.2,16.34,-63.3,0.48
1.0,0.92,150,5002.92,16.33,-68.74,0.48
1.0,0.95,200,4991.96,16.33,-65.03,0.48
1.05,0.92,200,4989.74,16.32,-63.52,0.48
1.08,0.89,250,4988.03,16.32,-80.35,0.48
1.15,0.83,150,4985.16,16.32,-75.65,0.47
1.15,0.87,150,4984.8,16.32,-61.79,0.48
1.03,0.94,250,4976.14,16.31,-63.53,0.48
1.04,0.92,150,4945.93,16.28,-62.97,0.48
1.14,0.87,200,4938.13,16.28,-64.34,0.47
1.03,0.81,100,4935.79,16.28,-88.44,0.49
1.06,0.75,100,4927.1,16.27,-90.98,0.49
1.13,0.76,100,4925.69,16.27,-84.81,0.47
1.13,0.74,100,4925.69,16.27,-84.81,0.47
1.13,0.75,100,4925.69,16.27,-84.81,0.47
1.13,0.73,100,4925.69,16.27,-84.81,0.47
1.08,0.85,150,4923.82,16.26,-80.85,0.48
1.09,0.74,100,4914.7,16.26,-90.34,0.49
1.09,0.75,100,4914.7,16.26,-90.34,0.49
1.06,0.96,150,4910.05,16.25,-53.21,0.49
1.16,0.88,200,4907.07,16.25,-64.34,0.47
1.06,0.74,100,4896.89,16.24,-91.03,0.49
1.0,0.71,200,4892.69,16.24,-90.01,0.48
1.0,0.7,200,4892.69,16.24,-90.01,0.48
1.15,0.88,200,4881.53,16.23,-64.34,0.47
1.01,0.91,100,4873.98,16.22,-72.64,0.47
1.13,0.85,150,4866.86,16.21,-66.81,0.47
1.17,0.87,200,4862.4,16.21,-64.34,0.47
1.12,0.85,200,4858.26,16.21,-79.69,0.47
1.13,0.86,200,4844.99,16.19,-64.97,0.47
1.01,0.77,100,4814.21,16.17,-93.92,0.49
1.02,0.77,100,4814.21,16.17,-93.92,0.49
1.11,0.86,100,4810.16,16.16,-62.28,0.47
1.13,0.72,100,4804.46,16.16,-85.17,0.47
1.01,0.89,150,4786.08,16.14,-74.6,0.47
1.17,0.81,150,4747.22,16.1,-70.75,0.48
1.08,0.88,250,4741.59,16.1,-80.35,0.47
1.1,0.86,200,4739.37,16.1,-77.6,0.47
1.05,0.9,250,4738.47,16.1,-70.94,0.47
1.07,0.75,100,4720.93,16.08,-91.35,0.48
1.07,0.74,100,4691.96,16.05,-91.4,0.48
1.0,0.81,100,4681.27,16.04,-91.66,0.48
1.05,0.86,100,4678.31,16.04,-75.81,0.47
1.13,0.85,200,4662.3,16.03,-66.81,0.47
1.02,0.96,200,4661.13,16.02,-65.66,0.47
1.0,0.91,200,4656.11,16.02,-77.14,0.47
1.01,0.94,150,4653.25,16.02,-68.72,0.47
1.08,0.89,200,4649.69,16.01,-77.93,0.47
1.03,0.93,250,4626.5,15.99,-63.53,0.47
1.16,0.87,200,4625.13,15.99,-64.34,0.47
1.02,0.92,250,4621.93,15.99,-67.95,0.47
1.04,0.91,200,4605.4,15.97,-67.26,0.47
1.15,0.87,200,4601.04,15.97,-64.34,0.47
1.11,0.88,200,4587.22,15.96,-77.43,0.47
1.09,0.71,100,4580.69,15.95,-92.79,0.49
1.03,0.78,100,4580.08,15.95,-93.99,0.48
1.17,0.89,250,4567.65,15.94,-64.34,0.47
1.17,0.89,200,4550.05,15.92,-61.79,0.47
1.0,0.93,150,4544.95,15.91,-65.91,0.47
1.16,0.89,250,4543.85,15.91,-64.34,0.47
1.05,0.71,100,4531.86,15.9,-93.79,0.49
1.06,1.0,250,4498.63,15.87,-55.54,0.48
1.02,0.86,150,4497.88,15.87,-78.62,0.47
1.09,0.86,200,4491.1,15.86,-81.24,0.47
1.09,0.7,100,4490.51,15.86,-92.79,0.48
1.04,0.75,100,4473.88,15.85,-92.25,0.48
1.03,0.95,250,4462.53,15.83,-63.53,0.47
1.1,0.86,100,4461.23,15.83,-64.34,0.47
1.05,0.84,150,4458.18,15.83,-75.99,0.47
1.18,0.88,200,4449.07,15.82,-63.53,0.47
1.08,0.75,100,4447.08,15.82,-91.62,0.48
1.02,0.71,150,4446.56,15.82,-91.62,0.48
1.05,0.7,100,4442.62,15.82,-93.79,0.48
1.02,0.93,100,4426.55,15.8,-74.22,0.47
1.08,0.74,100,4419.76,15.79,-91.67,0.48
1.0,0.71,150,4410.3,15.78,-91.69,0.48
1.05,0.95,250,4408.65,15.78,-63.52,0.47
1.13,0.71,100,4408.13,15.78,-86.37,0.47
1.04,0.74,100,4404.11,15.78,-92.37,0.48
1.03,0.96,200,4394.11,15.77,-65.19,0.47
1.17,0.8,150,4369.31,15.74,-72.64,0.47
1.03,0.77,100,4363.87,15.74,-94.26,0.48
1.01,0.71,150,4362.78,15.74,-91.78,0.48
1.01,0.92,150,4362.7,15.74,-70.27,0.46
1.0,0.96,100,4349.99,15.72,-67.85,0.47
1.17,0.88,250,4341.57,15.72,-65.82,0.46
1.2,0.79,200,4340.79,15.71,-77.91,0.47
1.2,0.78,200,4340.79,15.71,-77.91,0.47
1.16,0.89,200,4327.72,15.7,-61.79,0.47
1.11,0.87,200,4323.3,15.7,-77.43,0.46
1.13,0.7,100,4321.27,15.69,-86.63,0.46
1.16,0.88,250,4318.92,15.69,-65.82,0.46
1.04,0.99,250,4307.94,15.68,-62.22,0.47
1.15,0.89,200,4305.14,15.68,-61.79,0.46
1.2,0.86,250,4301.03,15.67,-71.16,0.46
1.03,0.92,150,4246.24,15.62,-67.62,0.46
1.04,0.95,250,4242.55,15.61,-63.53,0.46
1.02,0.89,100,4238.19,15.61,-77.38,0.46
1.18,0.84,200,4235.87,15.61,-75.5,0.46
1.12,0.87,100,4232.02,15.6,-56.55,0.47
1.14,0.86,200,4217.52,15.59,-67.32,0.46
1.09,0.89,250,4200.35,15.57,-81.89,0.46
1.03,0.84,150,4194.72,15.57,-75.6,0.47
1.19,0.84,200,4193.51,15.56,-72.08,0.46
1.18,0.87,200,4192.93,15.56,-63.53,0.46
1.06,0.71,100,4180.18,15.55,-93.94,0.48
1.07,0.71,100,4180.18,15.55,-93.94,0.48
1.13,0.89,200,4170.93,15.54,-60.02,0.46
1.17,0.86,200,4152.62,15.52,-67.32,0.46
1.04,0.91,150,4149.18,15.52,-62.97,0.46
1.0,0.95,100,4147.8,15.52,-69.58,0.46
1.14,0.89,200,4113.96,15.48,-61.79,0.46
1.01,0.96,250,4107.72,15.47,-64.06,0.46
1.05,0.73,100,4106.07,15.47,-92.85,0.48
1.2,0.77,200,4106.05,15.47,-79.08,0.46
1.14,0.86,150,4104.39,15.47,-64.34,0.46
1.02,0.95,250,4104.03,15.47,-65.07,0.46
1.02,0.99,150,4100.16,15.47,-56.13,0.47
1.06,0.7,100,4097.71,15.46,-93.94,0.48
1.07,0.7,100,4097.71,15.46,-93.94,0.48
1.0,0.96,200,4091.4,15.46,-65.03,0.46
1.15,0.86,150,4086.62,15.45,-64.34,0.46
1.04,0.95,150,4086.5,15.45,-63.84,0.46
1.06,0.91,250,4072.63,15.44,-64.16,0.46
1.07,0.84,150,4060.0,15.42,-79.53,0.46
1.08,1.0,200,4050.53,15.41,-48.13,0.48
1.06,0.98,200,4047.38,15.41,-58.62,0.47
1.01,0.99,150,4042.96,15.41,-60.25,0.46
1.14,0.85,200,4035.45,15.4,-69.04,0.46
1.19,0.89,250,4033.75,15.4,-63.53,0.46
1.04,0.96,200,4033.08,15.4,-67.18,0.46
1.08,0.87,250,4027.89,15.39,-80.35,0.46
1.03,0.92,250,4027.66,15.39,-64.66,0.46
1.0,0.87,150,4023.61,15.38,-81.91,0.46
1.08,0.71,100,4012.96,15.37,-94.0,0.48
1.05,0.98,150,4011.48,15.37,-49.71,0.47
1.05,0.72,100,4004.61,15.36,-93.0,0.47
1.09,0.88,250,3992.05,15.35,-81.89,0.46
1.05,0.92,150,3969.9,15.33,-62.43,0.46
1.01,0.93,150,3962.19,15.32,-65.77,0.46
1.0,0.97,250,3951.56,15.31,-65.78,0.46
1.02,0.7,150,3951.53,15.31,-92.54,0.47
1.16,0.86,200,3949.29,15.3,-67.32,0.46
1.01,0.96,200,3945.71,15.3,-68.77,0.46
1.04,0.99,150,3939.41,15.29,-49.67,0.47
1.08,0.7,100,3933.71,15.29,-94.0,0.48
1.01,0.94,100,3931.83,15.29,-66.13,0.46
1.02,0.96,250,3929.23,15.28,-64.33,0.46
1.15,0.86,200,3928.64,15.28,-67.32,0.46
1.18,0.89,200,3922.72,15.27,-60.92,0.46
1.0,0.7,150,3919.21,15.27,-92.59,0.47
1.18,0.89,250,3898.71,15.25,-65.36,0.45
1.02,0.85,150,3892.29,15.24,-78.62,0.46
1.01,0.89,100,3877.68,15.23,-77.38,0.46
1.04,0.93,150,3877.2,15.22,-62.97,0.46
1.01,0.7,150,3876.87,15.22,-92.67,0.47
1.04,0.94,150,3871.41,15.22,-65.99,0.46
1.19,0.88,250,3833.53,15.18,-65.04,0.45
1.05,0.99,250,3833.17,15.18,-66.57,0.46
1.02,0.94,150,3822.04,15.16,-68.7,0.45
1.1,0.89,250,3817.76,15.16,-81.89,0.45
1.03,0.96,250,3817.39,15.16,-67.36,0.46
1.06,0.86,100,3804.51,15.14,-76.4,0.46
1.09,0.73,100,3800.58,15.14,-92.49,0.47
1.02,0.92,150,3792.7,15.13,-68.95,0.45
1.06,0.73,100,3786.72,15.12,-93.03,0.47
1.2,0.85,250,3780.94,15.12,-71.78,0.45
1.16,0.85,200,3765.85,15.1,-69.04,0.45
1.01,0.87,150,3747.2,15.08,-81.7,0.46
1.15,0.85,200,3746.14,15.08,-69.04,0.45
1.12,0.88,200,3731.69,15.06,-77.43,0.45
1.01,0.95,100,3719.74,15.05,-65.92,0.45
1.0,0.89,100,3708.26,15.03,-81.83,0.46
1.09,0.72,100,3706.49,15.03,-92.67,0.47
1.18,0.88,250,3705.02,15.03,-66.8,0.45
1.06,0.72,100,3692.97,15.01,-93.06,0.47
1.11,0.86,200,3690.62,15.01,-77.43,0.45
1.17,0.87,250,3686.84,15.01,-67.32,0.45
1.03,0.99,150,3686.7,15.01,-51.11,0.46
1.07,0.99,200,3677.4,15.0,-52.68,0.46
1.02,0.9,100,3676.99,15.0,-73.38,0.45
1.16,0.87,250,3667.53,14.98,-67.32,0.45
1.04,0.9,150,3662.79,14.98,-62.97,0.45
1.01,0.95,150,3658.2,14.97,-63.52,0.45
1.04,0.71,100,3651.53,14.97,-94.99,0.47
1.07,0.86,100,3644.38,14.96,-77.36,0.45
1.06,0.92,150,3630.45,14.94,-62.42,0.45
1.07,0.97,150,3629.66,14.94,-51.12,0.46
1.1,0.88,250,3627.99,14.94,-81.89,0.45
1.07,0.73,100,3627.32,14.94,-93.31,0.47
1.04,0.94,250,3618.84,14.93,-63.53,0.45
1.03,0.95,150,3616.76,14.92,-65.77,0.45
1.12,0.89,250,3611.48,14.92,-77.43,0.45
1.17,0.79,150,3611.05,14.92,-76.53,0.45
1.0,0.9,100,3606.49,14.91,-77.14,0.45
1.04,0.96,250,3596.27,14.9,-67.36,0.45
