buy,sell,ma,total_ret,cagr,max_dd,sharpe
1.09,0.95,180,-25.37,-2.88,-65.47,-0.05
1.06,0.89,120,-25.41,-2.89,-75.54,0.02
1.08,0.9,240,-25.45,-2.89,-73.97,0.01
1.08,0.9,250,-25.45,-2.89,-73.97,0.01
1.15,0.93,240,-25.45,-2.89,-64.5,-0.17
1.0,0.93,240,-25.45,-2.89,-80.13,0.02
1.08,0.89,250,-25.45,-2.89,-73.97,0.01
1.08,0.89,240,-25.45,-2.89,-73.97,0.01
1.08,0.92,60,-25.46,-2.89,-73.97,-0.03
1.13,0.96,240,-25.51,-2.9,-66.9,-0.12
1.03,0.85,180,-25.65,-2.92,-81.55,0.03
1.03,0.92,250,-25.67,-2.92,-79.99,-0.0
1.14,0.99,120,-25.68,-2.92,-40.65,-0.32
1.12,0.96,200,-25.74,-2.93,-66.12,-0.08
1.08,0.98,60,-25.75,-2.93,-44.41,-0.38
1.09,0.98,60,-25.8,-2.94,-44.1,-0.41
1.11,0.96,60,-25.82,-2.94,-38.84,-0.47
1.13,0.95,60,-25.84,-2.94,-37.13,-0.55
1.0,0.86,180,-25.87,-2.95,-87.7,0.08
1.11,0.85,180,-25.88,-2.95,-81.17,-0.0
1.11,0.98,60,-25.91,-2.95,-38.92,-0.54
1.16,0.95,240,-25.92,-2.96,-57.13,-0.27
1.04,0.8,200,-25.98,-2.96,-83.69,0.07
1.16,0.92,250,-25.99,-2.97,-62.94,-0.21
1.01,0.99,250,-26.0,-2.97,-65.9,-0.04
1.01,1.0,250,-26.0,-2.97,-65.9,-0.04
1.03,0.99,120,-26.01,-2.97,-58.91,-0.13
1.07,0.85,60,-26.03,-2.97,-82.09,0.0
1.1,0.94,180,-26.04,-2.97,-65.05,-0.05
1.16,0.85,60,-26.13,-2.98,-58.93,-0.34
1.16,0.88,60,-26.13,-2.98,-58.93,-0.34
1.16,0.87,60,-26.13,-2.98,-58.93,-0.34
1.16,0.86,60,-26.13,-2.98,-58.93,-0.34
1.14,0.93,200,-26.2,-2.99,-63.88,-0.13
1.02,1.0,120,-26.26,-3.0,-61.97,-0.13
1.08,0.97,250,-26.26,-3.0,-72.64,-0.06
1.1,0.95,60,-26.28,-3.0,-42.11,-0.33
1.03,0.8,200,-26.4,-3.02,-84.69,0.08
1.09,0.88,200,-26.42,-3.02,-75.54,0.01
1.02,0.8,200,-26.48,-3.03,-84.71,0.08
1.19,0.92,180,-26.51,-3.03,-30.38,-0.57
1.16,0.89,240,-26.53,-3.04,-69.45,-0.17
1.16,0.88,240,-26.53,-3.04,-69.45,-0.17
1.16,0.9,240,-26.53,-3.04,-69.45,-0.17
1.09,0.95,60,-26.58,-3.04,-47.9,-0.27
1.04,1.0,240,-26.59,-3.04,-65.25,-0.06
1.03,0.81,180,-26.65,-3.05,-84.33,0.08
1.08,0.96,240,-26.7,-3.06,-72.8,-0.04
1.13,0.99,120,-26.74,-3.06,-50.81,-0.25
1.02,0.99,250,-26.75,-3.06,-66.25,-0.05
1.02,1.0,250,-26.75,-3.06,-66.25,-0.05
1.02,0.99,240,-26.75,-3.06,-66.25,-0.05
1.01,1.0,120,-26.78,-3.07,-60.4,-0.12
1.0,0.88,240,-26.8,-3.07,-83.34,0.03
1.17,0.92,120,-26.81,-3.07,-31.21,-0.44
1.17,0.93,120,-26.81,-3.07,-31.21,-0.44
1.16,0.92,120,-26.81,-3.07,-31.21,-0.44
1.16,0.93,120,-26.81,-3.07,-31.21,-0.44
1.16,0.87,200,-26.85,-3.08,-71.3,-0.14
1.16,0.88,200,-26.85,-3.08,-71.3,-0.14
1.15,0.88,180,-26.85,-3.08,-71.3,-0.14
1.07,0.86,120,-26.89,-3.08,-80.32,0.0
1.0,0.93,200,-26.9,-3.08,-80.99,0.01
1.14,0.93,60,-26.9,-3.08,-36.92,-0.5
1.04,0.92,250,-26.91,-3.09,-79.99,-0.01
1.04,0.92,240,-26.91,-3.09,-79.99,-0.01
1.14,0.87,60,-26.91,-3.09,-75.06,-0.15
1.14,0.85,60,-26.91,-3.09,-75.06,-0.15
1.14,0.88,60,-26.91,-3.09,-75.06,-0.15
1.14,0.86,60,-26.91,-3.09,-75.06,-0.15
1.09,0.87,180,-26.92,-3.09,-77.25,0.0
1.15,0.94,250,-26.96,-3.09,-62.29,-0.18
1.12,0.82,120,-27.0,-3.1,-83.87,-0.01
1.02,0.89,120,-27.02,-3.1,-88.05,0.07
1.1,0.89,200,-27.06,-3.11,-75.09,-0.0
1.06,0.94,250,-27.11,-3.11,-77.28,-0.02
1.14,0.87,240,-27.14,-3.12,-75.82,-0.1
1.15,0.87,200,-27.15,-3.12,-71.3,-0.13
1.15,0.88,200,-27.15,-3.12,-71.3,-0.13
1.05,0.95,60,-27.15,-3.12,-57.26,-0.21
1.01,0.85,180,-27.16,-3.12,-86.61,0.06
1.02,1.0,60,-27.19,-3.12,-42.75,-0.19
1.04,0.92,180,-27.26,-3.13,-79.13,-0.01
1.04,0.99,120,-27.3,-3.14,-54.68,-0.15
1.15,0.88,120,-27.41,-3.15,-72.09,-0.13
1.19,0.9,180,-27.44,-3.16,-58.64,-0.23
1.19,0.89,180,-27.44,-3.16,-58.64,-0.23
1.06,0.88,120,-27.47,-3.16,-76.22,0.01
1.15,0.87,240,-27.55,-3.17,-73.58,-0.15
1.11,0.84,180,-27.58,-3.18,-81.17,-0.01
1.07,0.93,200,-27.63,-3.18,-74.94,-0.03
1.18,0.95,180,-27.64,-3.18,-35.58,-0.51
1.07,1.0,60,-27.7,-3.19,-45.1,-0.39
1.04,0.98,180,-27.74,-3.2,-64.17,-0.07
1.08,0.88,240,-27.78,-3.2,-73.97,0.0
1.08,0.88,250,-27.78,-3.2,-73.97,0.0
1.14,0.83,180,-27.79,-3.2,-78.7,-0.04
1.14,0.84,180,-27.79,-3.2,-78.7,-0.04
1.14,0.85,180,-27.79,-3.2,-78.7,-0.04
1.14,0.82,180,-27.79,-3.2,-78.7,-0.04
1.08,0.96,250,-27.79,-3.2,-73.2,-0.05
1.07,0.87,240,-27.84,-3.21,-75.54,0.01
1.17,1.0,200,-27.99,-3.23,-40.89,-0.45
1.18,1.0,200,-27.99,-3.23,-40.89,-0.45
1.17,0.92,250,-28.04,-3.24,-59.76,-0.27
1.17,0.92,240,-28.04,-3.24,-59.76,-0.27
1.13,0.97,250,-28.08,-3.24,-63.88,-0.16
1.15,0.98,120,-28.09,-3.24,-39.6,-0.51
1.11,0.96,200,-28.1,-3.25,-65.14,-0.09
1.07,0.95,60,-28.1,-3.24,-50.85,-0.25
1.01,0.81,180,-28.14,-3.25,-88.62,0.1
1.03,1.0,240,-28.14,-3.25,-66.89,-0.06
1.01,0.99,240,-28.14,-3.25,-66.89,-0.05
1.0,0.99,250,-28.17,-3.25,-66.9,-0.05
1.0,0.89,200,-28.23,-3.26,-84.56,0.04
1.05,0.84,120,-28.29,-3.27,-81.55,0.06
1.04,0.85,120,-28.29,-3.27,-81.55,0.06
1.04,0.84,120,-28.29,-3.27,-81.55,0.06
1.05,0.85,120,-28.29,-3.27,-81.55,0.06
1.12,0.81,180,-28.41,-3.29,-84.5,-0.01
1.1,0.89,60,-28.43,-3.29,-71.64,-0.1
1.12,0.95,60,-28.48,-3.3,-37.02,-0.53
1.09,0.94,200,-28.66,-3.32,-72.46,-0.05
1.09,0.95,200,-28.66,-3.32,-72.46,-0.05
1.09,0.87,200,-28.71,-3.33,-75.54,0.0
1.16,0.91,250,-28.71,-3.33,-64.3,-0.23
1.04,0.98,200,-28.82,-3.34,-65.25,-0.07
1.16,1.0,180,-28.82,-3.34,-40.85,-0.4
1.05,1.0,240,-28.82,-3.34,-65.25,-0.07
1.13,0.96,250,-28.83,-3.34,-63.88,-0.16
1.13,0.95,200,-28.85,-3.35,-63.88,-0.1
1.13,0.94,200,-28.85,-3.35,-63.88,-0.1
1.16,0.86,200,-28.88,-3.35,-72.09,-0.15
1.15,0.87,180,-28.88,-3.35,-72.09,-0.15
1.16,0.99,180,-28.88,-3.35,-40.91,-0.38
1.16,0.96,200,-28.91,-3.35,-57.13,-0.27
1.14,0.9,250,-28.92,-3.36,-71.87,-0.15
1.14,0.89,250,-28.92,-3.36,-71.87,-0.15
1.04,1.0,250,-28.92,-3.36,-66.35,-0.07
1.04,0.99,250,-28.92,-3.36,-66.35,-0.07
1.04,0.99,240,-28.92,-3.36,-66.35,-0.07
1.11,0.86,200,-28.96,-3.36,-77.25,-0.02
1.18,0.94,180,-28.96,-3.36,-35.58,-0.53
1.18,0.93,180,-28.96,-3.36,-35.58,-0.53
1.04,0.96,60,-28.99,-3.37,-58.78,-0.18
1.14,0.94,240,-29.05,-3.37,-66.35,-0.15
1.02,0.98,200,-29.06,-3.37,-67.31,-0.06
1.05,0.92,240,-29.13,-3.38,-79.99,-0.02
1.16,0.9,180,-29.13,-3.38,-64.14,-0.16
1.16,0.89,180,-29.13,-3.38,-64.14,-0.16
1.05,0.81,200,-29.14,-3.39,-83.28,0.06
1.14,0.88,250,-29.16,-3.39,-71.87,-0.15
1.15,0.86,200,-29.17,-3.39,-72.09,-0.14
1.15,0.96,200,-29.2,-3.39,-57.13,-0.26
1.15,0.97,120,-29.35,-3.41,-39.6,-0.52
1.1,0.93,180,-29.37,-3.42,-65.75,-0.06
1.15,0.92,240,-29.44,-3.43,-65.88,-0.2
1.02,0.84,180,-29.44,-3.43,-81.19,0.03
1.14,0.86,240,-29.45,-3.43,-76.49,-0.11
1.03,0.95,60,-29.55,-3.44,-64.9,-0.14
1.15,0.86,240,-29.56,-3.44,-74.31,-0.16
1.05,0.85,200,-29.56,-3.44,-80.32,0.01
1.08,0.86,200,-29.61,-3.45,-76.22,0.0
1.17,1.0,180,-29.63,-3.45,-40.85,-0.52
1.15,0.95,180,-29.65,-3.46,-57.13,-0.26
1.03,0.98,180,-29.65,-3.46,-66.69,-0.07
1.14,0.83,200,-29.66,-3.46,-80.54,-0.08
1.14,0.82,200,-29.66,-3.46,-80.54,-0.08
1.14,0.85,200,-29.66,-3.46,-80.54,-0.08
1.14,0.84,200,-29.66,-3.46,-80.54,-0.08
1.13,0.93,180,-29.67,-3.46,-63.88,-0.11
1.13,0.94,180,-29.67,-3.46,-63.88,-0.11
1.03,0.91,240,-29.68,-3.46,-81.26,-0.01
1.02,0.88,120,-29.68,-3.46,-88.49,0.06
1.07,0.86,180,-29.69,-3.46,-77.18,0.0
1.17,0.99,180,-29.69,-3.46,-40.91,-0.49
1.06,0.94,240,-29.72,-3.46,-76.83,-0.03
1.02,0.84,240,-29.78,-3.47,-81.28,0.02
1.03,0.84,240,-29.78,-3.47,-81.28,0.02
1.09,0.97,240,-29.78,-3.47,-72.18,-0.08
1.18,0.91,120,-29.85,-3.48,-33.54,-0.6
1.0,0.98,240,-29.87,-3.49,-67.69,-0.05
1.04,0.97,180,-29.92,-3.49,-65.25,-0.08
1.0,0.97,180,-29.93,-3.49,-69.93,-0.04
1.04,0.92,200,-30.05,-3.51,-80.24,-0.02
1.14,0.95,180,-30.06,-3.51,-60.45,-0.13
1.07,0.93,180,-30.06,-3.51,-73.92,-0.05
1.11,0.95,60,-30.09,-3.52,-42.37,-0.48
1.16,0.88,250,-30.1,-3.52,-69.45,-0.22
1.16,0.9,250,-30.1,-3.52,-69.45,-0.22
1.16,0.89,250,-30.1,-3.52,-69.45,-0.22
1.14,0.93,250,-30.12,-3.52,-64.5,-0.19
1.14,0.86,120,-30.13,-3.52,-76.9,-0.06
1.14,0.85,120,-30.13,-3.52,-76.9,-0.06
1.14,0.84,120,-30.13,-3.52,-76.9,-0.06
1.02,0.92,200,-30.15,-3.52,-81.38,-0.01
1.16,0.76,60,-30.18,-3.53,-69.88,-0.24
1.16,0.71,60,-30.18,-3.53,-69.88,-0.24
1.16,0.8,60,-30.18,-3.53,-69.88,-0.24
1.16,0.81,60,-30.18,-3.53,-69.88,-0.24
1.16,0.82,60,-30.18,-3.53,-69.88,-0.24
1.16,0.72,60,-30.18,-3.53,-69.88,-0.24
1.16,0.84,60,-30.18,-3.53,-69.88,-0.24
1.16,0.75,60,-30.18,-3.53,-69.88,-0.24
1.16,0.73,60,-30.18,-3.53,-69.88,-0.24
1.16,0.74,60,-30.18,-3.53,-69.88,-0.24
1.16,0.79,60,-30.18,-3.53,-69.88,-0.24
1.16,0.78,60,-30.18,-3.53,-69.88,-0.24
1.16,0.77,60,-30.18,-3.53,-69.88,-0.24
1.16,0.83,60,-30.18,-3.53,-69.88,-0.24
1.02,0.98,250,-30.24,-3.54,-67.86,-0.06
1.1,0.82,180,-30.24,-3.54,-81.17,-0.0
1.02,0.98,240,-30.24,-3.54,-67.86,-0.06
1.04,0.84,200,-30.33,-3.55,-80.32,0.02
1.15,0.87,120,-30.35,-3.55,-73.22,-0.15
1.01,0.81,200,-30.39,-3.56,-85.53,0.07
1.03,0.99,240,-30.41,-3.56,-67.93,-0.07
1.03,0.98,200,-30.49,-3.57,-67.97,-0.07
1.1,0.96,200,-30.52,-3.57,-67.85,-0.09
1.11,0.89,240,-30.66,-3.6,-75.09,-0.03
1.11,0.9,240,-30.66,-3.6,-75.09,-0.03
1.17,0.91,240,-30.67,-3.6,-61.24,-0.29
1.17,0.91,250,-30.67,-3.6,-61.24,-0.29
1.03,0.84,200,-30.72,-3.6,-81.53,0.02
1.01,1.0,60,-30.8,-3.61,-48.58,-0.2
1.01,0.85,200,-30.8,-3.61,-82.96,0.02
1.02,0.84,200,-30.8,-3.61,-81.56,0.02
1.15,0.9,250,-30.83,-3.62,-71.87,-0.17
1.15,0.89,250,-30.83,-3.62,-71.87,-0.17
1.05,0.8,200,-30.87,-3.62,-83.69,0.06
1.19,0.91,180,-30.91,-3.63,-33.54,-0.61
1.18,0.89,120,-30.92,-3.63,-60.63,-0.26
1.0,0.98,180,-30.92,-3.63,-69.51,-0.05
1.19,0.88,180,-30.92,-3.63,-60.63,-0.26
1.16,0.87,240,-30.97,-3.64,-71.3,-0.19
1.16,0.94,240,-30.99,-3.64,-60.06,-0.25
1.09,0.98,120,-31.04,-3.65,-60.8,-0.18
1.15,0.88,250,-31.06,-3.65,-71.87,-0.17
1.05,0.99,240,-31.07,-3.65,-66.35,-0.08
1.04,0.97,200,-31.07,-3.65,-66.35,-0.08
1.19,0.96,250,-31.16,-3.66,-49.67,-0.44
1.19,0.96,200,-31.16,-3.66,-49.67,-0.44
1.2,0.96,250,-31.16,-3.66,-49.67,-0.44
1.18,0.95,250,-31.16,-3.66,-49.67,-0.44
1.18,0.96,250,-31.16,-3.66,-49.67,-0.44
1.18,0.97,250,-31.16,-3.66,-49.67,-0.44
1.19,0.95,200,-31.16,-3.66,-49.67,-0.44
1.2,0.97,250,-31.16,-3.66,-49.67,-0.44
1.2,0.95,250,-31.16,-3.66,-49.67,-0.44
1.19,0.97,250,-31.16,-3.66,-49.67,-0.44
1.19,0.94,200,-31.16,-3.66,-49.67,-0.44
1.19,0.93,200,-31.16,-3.66,-49.67,-0.44
1.18,0.97,240,-31.16,-3.66,-49.67,-0.44
1.2,0.97,240,-31.16,-3.66,-49.67,-0.44
1.2,0.95,240,-31.16,-3.66,-49.67,-0.44
1.2,0.96,240,-31.16,-3.66,-49.67,-0.44
1.19,0.96,240,-31.16,-3.66,-49.67,-0.44
1.18,0.96,240,-31.16,-3.66,-49.67,-0.44
1.19,0.97,240,-31.16,-3.66,-49.67,-0.44
1.18,0.95,240,-31.16,-3.66,-49.67,-0.44
1.19,0.95,240,-31.16,-3.66,-49.67,-0.44
1.19,0.95,250,-31.16,-3.66,-49.67,-0.44
1.05,0.92,250,-31.19,-3.67,-79.99,-0.03
1.05,1.0,60,-31.33,-3.69,-50.18,-0.37
1.11,0.83,180,-31.4,-3.7,-81.17,-0.02
1.04,0.84,180,-31.4,-3.7,-80.32,0.01
1.1,0.88,200,-31.47,-3.71,-76.6,-0.02
1.13,0.95,240,-31.49,-3.71,-66.9,-0.15
1.09,0.9,240,-31.51,-3.71,-73.97,-0.01
1.13,0.83,120,-31.51,-3.71,-83.47,-0.03
1.09,0.89,240,-31.51,-3.71,-73.97,-0.01
1.08,0.94,60,-31.52,-3.72,-55.73,-0.23
1.0,0.86,200,-31.54,-3.72,-87.18,0.06
1.04,0.91,240,-31.56,-3.72,-81.26,-0.02
1.08,0.86,180,-31.57,-3.72,-77.18,-0.0
1.13,0.93,200,-31.63,-3.73,-63.88,-0.11
1.04,0.84,240,-31.65,-3.73,-81.28,0.02
1.09,0.94,180,-31.67,-3.74,-68.38,-0.07
1.15,0.94,180,-31.74,-3.75,-57.13,-0.27
1.16,0.94,200,-31.74,-3.75,-57.13,-0.27
1.15,0.93,180,-31.74,-3.75,-57.13,-0.27
1.16,0.95,200,-31.74,-3.75,-57.13,-0.27
1.03,0.92,200,-31.75,-3.75,-81.81,-0.02
1.15,0.86,180,-31.76,-3.75,-73.22,-0.16
1.15,0.96,120,-31.82,-3.76,-41.32,-0.49
1.02,0.96,60,-31.82,-3.76,-63.84,-0.11
1.03,0.85,120,-31.9,-3.77,-88.07,0.08
1.03,0.84,120,-31.9,-3.77,-88.07,0.08
1.08,0.93,180,-31.93,-3.77,-73.72,-0.05
1.15,0.91,240,-32.02,-3.79,-67.13,-0.21
1.15,0.95,200,-32.02,-3.79,-57.13,-0.27
1.15,0.94,200,-32.02,-3.79,-57.13,-0.27
1.15,0.93,250,-32.03,-3.79,-64.5,-0.21
1.16,0.89,120,-32.04,-3.79,-66.31,-0.17
1.17,0.89,120,-32.04,-3.79,-66.31,-0.17
1.18,0.9,120,-32.09,-3.8,-34.68,-0.63
1.01,0.8,200,-32.1,-3.8,-85.88,0.07
1.04,0.96,180,-32.13,-3.8,-66.35,-0.08
1.03,0.91,250,-32.14,-3.8,-81.73,-0.02
1.11,0.88,240,-32.18,-3.81,-75.09,-0.04
1.09,0.92,60,-32.22,-3.81,-74.24,-0.07
1.16,0.98,180,-32.23,-3.82,-43.69,-0.35
1.16,0.97,180,-32.23,-3.82,-43.69,-0.35
1.16,0.96,180,-32.23,-3.82,-43.69,-0.35
1.08,0.98,120,-32.24,-3.82,-59.03,-0.19
1.04,0.98,250,-32.3,-3.83,-67.95,-0.08
1.04,0.98,240,-32.3,-3.83,-67.95,-0.08
1.09,0.86,180,-32.31,-3.83,-78.17,-0.02
1.07,0.82,180,-32.36,-3.83,-80.32,0.04
1.12,0.95,200,-32.37,-3.83,-67.21,-0.09
1.12,0.94,200,-32.37,-3.83,-67.21,-0.09
1.15,0.85,240,-32.41,-3.84,-75.35,-0.18
1.19,0.87,180,-32.41,-3.84,-61.48,-0.27
1.18,0.88,120,-32.41,-3.84,-61.48,-0.27
1.11,0.81,180,-32.5,-3.85,-84.0,-0.01
1.15,0.95,120,-32.55,-3.86,-41.32,-0.44
1.06,0.87,120,-32.58,-3.87,-77.18,-0.01
1.07,0.86,240,-32.6,-3.87,-76.22,-0.01
1.03,0.84,180,-32.65,-3.87,-81.56,0.01
1.09,0.96,240,-32.66,-3.88,-73.32,-0.07
1.0,0.99,240,-32.71,-3.88,-68.99,-0.07
1.12,0.89,240,-32.8,-3.9,-75.86,-0.04
1.12,0.9,240,-32.8,-3.9,-75.86,-0.04
1.08,0.93,200,-32.8,-3.9,-74.94,-0.06
1.14,0.93,240,-32.8,-3.9,-67.51,-0.16
1.11,0.9,250,-32.8,-3.9,-75.86,-0.04
1.11,0.89,250,-32.8,-3.9,-75.86,-0.04
1.02,0.97,200,-32.82,-3.9,-69.05,-0.07
1.16,0.86,240,-32.89,-3.91,-72.09,-0.2
1.14,0.85,240,-32.94,-3.92,-77.44,-0.13
1.1,0.87,200,-32.97,-3.92,-76.6,-0.03
1.0,0.82,180,-32.99,-3.92,-89.39,0.09
1.17,0.99,200,-33.0,-3.93,-43.69,-0.43
1.17,0.98,180,-33.0,-3.93,-43.69,-0.43
1.17,0.96,180,-33.0,-3.93,-43.69,-0.43
1.17,0.98,200,-33.0,-3.93,-43.69,-0.43
1.17,0.97,200,-33.0,-3.93,-43.69,-0.43
1.18,0.98,200,-33.0,-3.93,-43.69,-0.43
1.18,0.99,200,-33.0,-3.93,-43.69,-0.43
1.17,0.97,180,-33.0,-3.93,-43.69,-0.43
1.18,0.97,200,-33.0,-3.93,-43.69,-0.43
1.07,0.95,240,-33.03,-3.93,-76.22,-0.06
1.16,0.93,200,-33.03,-3.93,-57.13,-0.28
1.05,0.99,250,-33.08,-3.94,-66.35,-0.09
1.05,1.0,250,-33.08,-3.94,-66.35,-0.09
1.1,0.85,180,-33.14,-3.95,-81.17,-0.03
1.07,0.87,250,-33.15,-3.95,-76.26,-0.01
1.1,0.98,120,-33.19,-3.95,-62.02,-0.2
1.13,0.82,120,-33.19,-3.95,-83.87,-0.04
1.01,0.96,60,-33.23,-3.96,-64.59,-0.09
1.06,0.85,250,-33.26,-3.96,-79.2,-0.0
1.04,0.91,250,-33.27,-3.96,-81.73,-0.03
1.09,0.97,120,-33.27,-3.96,-60.8,-0.2
1.03,0.97,180,-33.29,-3.97,-68.42,-0.09
1.15,0.93,200,-33.3,-3.97,-57.13,-0.28
1.06,1.0,60,-33.38,-3.98,-50.18,-0.41
1.08,0.87,240,-33.4,-3.98,-75.54,-0.02
1.16,0.88,180,-33.41,-3.98,-66.31,-0.18
1.06,0.95,60,-33.47,-3.99,-57.26,-0.26
1.14,0.98,120,-33.47,-3.99,-44.97,-0.37
1.03,0.97,200,-33.59,-4.01,-69.4,-0.08
1.05,0.91,240,-33.64,-4.02,-81.26,-0.03
1.09,0.88,240,-33.65,-4.02,-73.97,-0.02
1.03,0.98,240,-33.73,-4.03,-69.46,-0.09
1.05,0.84,240,-33.73,-4.03,-81.28,0.01
1.16,1.0,200,-33.73,-4.03,-48.46,-0.37
1.01,0.98,180,-33.79,-4.04,-70.78,-0.08
1.14,0.87,250,-33.85,-4.05,-73.58,-0.18
1.16,0.88,120,-33.92,-4.06,-67.24,-0.18
1.17,0.88,120,-33.92,-4.06,-67.24,-0.18
1.11,0.97,240,-33.93,-4.06,-69.43,-0.12
1.07,0.83,120,-33.94,-4.06,-83.28,0.0
1.01,0.98,200,-33.96,-4.06,-69.57,-0.08
1.15,1.0,200,-33.99,-4.07,-49.72,-0.37
1.06,0.85,240,-34.01,-4.07,-78.24,-0.01
1.01,0.84,180,-34.02,-4.07,-86.61,0.04
1.13,0.95,250,-34.05,-4.08,-63.88,-0.19
1.14,0.92,250,-34.05,-4.08,-65.88,-0.21
1.06,0.93,250,-34.07,-4.08,-79.45,-0.05
1.01,0.84,240,-34.1,-4.08,-82.44,0.01
1.12,0.9,250,-34.11,-4.09,-76.33,-0.05
1.12,0.89,250,-34.11,-4.09,-76.33,-0.05
1.06,0.85,180,-34.12,-4.09,-80.32,-0.01
1.05,0.85,180,-34.12,-4.09,-80.32,-0.01
1.16,1.0,240,-34.13,-4.09,-52.05,-0.37
1.16,0.98,240,-34.13,-4.09,-52.05,-0.37
1.16,0.99,240,-34.13,-4.09,-52.05,-0.37
1.07,0.99,60,-34.13,-4.09,-46.24,-0.43
1.16,0.93,240,-34.14,-4.09,-61.44,-0.27
1.08,0.91,60,-34.14,-4.09,-75.54,-0.07
1.08,0.82,180,-34.16,-4.09,-80.32,0.03
1.0,0.99,120,-34.2,-4.1,-64.01,-0.12
1.14,0.93,180,-34.23,-4.1,-60.45,-0.15
1.19,0.94,250,-34.23,-4.1,-51.92,-0.37
1.2,0.94,250,-34.23,-4.1,-51.92,-0.37
1.18,0.94,250,-34.23,-4.1,-51.92,-0.37
1.14,0.94,180,-34.23,-4.1,-60.45,-0.15
1.03,1.0,250,-34.25,-4.11,-69.39,-0.09
1.06,0.98,180,-34.25,-4.11,-61.51,-0.11
1.03,0.99,250,-34.25,-4.11,-69.39,-0.09
1.04,0.86,120,-34.27,-4.11,-81.55,0.0
1.0,0.87,240,-34.27,-4.11,-84.75,0.01
1.11,0.88,250,-34.28,-4.11,-75.86,-0.05
1.12,0.88,240,-34.28,-4.11,-75.86,-0.05
1.16,0.87,250,-34.33,-4.12,-71.3,-0.24
1.05,0.98,240,-34.36,-4.12,-67.95,-0.09
1.08,0.97,120,-34.43,-4.13,-59.03,-0.2
1.09,0.89,250,-34.47,-4.14,-75.09,-0.03
1.09,0.9,250,-34.47,-4.14,-75.09,-0.03
1.19,0.86,180,-34.54,-4.15,-62.69,-0.28
1.18,0.87,120,-34.54,-4.15,-62.69,-0.28
1.02,0.87,120,-34.64,-4.16,-88.96,0.05
1.09,0.86,200,-34.66,-4.17,-76.22,-0.02
1.05,0.92,200,-34.68,-4.17,-80.24,-0.04
1.13,0.81,200,-34.7,-4.17,-83.47,-0.05
1.06,0.93,240,-34.81,-4.19,-78.51,-0.05
1.15,0.99,240,-34.87,-4.2,-56.94,-0.32
1.15,0.98,240,-34.87,-4.2,-56.94,-0.32
1.15,1.0,240,-34.87,-4.2,-56.94,-0.32
1.05,0.84,200,-34.94,-4.21,-80.32,-0.0
1.11,0.94,200,-34.96,-4.21,-68.47,-0.1
1.11,0.95,200,-34.96,-4.21,-68.47,-0.1
1.05,0.81,180,-35.0,-4.22,-83.28,0.04
1.03,0.92,180,-35.0,-4.22,-82.2,-0.04
1.06,0.81,180,-35.0,-4.22,-83.28,0.04
1.06,0.81,200,-35.0,-4.22,-83.28,0.04
1.13,0.89,240,-35.04,-4.22,-76.42,-0.12
1.13,0.9,240,-35.04,-4.22,-76.42,-0.12
1.15,0.87,60,-35.09,-4.23,-70.9,-0.23
1.15,0.86,60,-35.09,-4.23,-70.9,-0.23
1.15,0.85,60,-35.09,-4.23,-70.9,-0.23
1.15,0.88,60,-35.09,-4.23,-70.9,-0.23
1.08,0.93,60,-35.15,-4.24,-57.28,-0.17
1.09,0.97,250,-35.18,-4.24,-74.32,-0.1
1.15,1.0,180,-35.24,-4.25,-49.63,-0.41
1.16,0.87,180,-35.25,-4.25,-67.24,-0.19
1.12,0.98,120,-35.26,-4.25,-58.62,-0.26
1.15,0.99,180,-35.3,-4.26,-49.68,-0.4
1.0,0.97,200,-35.33,-4.26,-70.93,-0.07
1.12,0.73,120,-35.35,-4.27,-90.21,0.05
1.12,0.79,120,-35.35,-4.27,-90.21,0.05
1.12,0.78,120,-35.35,-4.27,-90.21,0.05
1.12,0.71,120,-35.35,-4.27,-90.21,0.05
1.12,0.7,120,-35.35,-4.27,-90.21,0.05
1.09,0.75,120,-35.35,-4.27,-90.21,0.05
1.09,0.76,120,-35.35,-4.27,-90.21,0.05
1.12,0.74,120,-35.35,-4.27,-90.21,0.05
1.12,0.72,120,-35.35,-4.27,-90.21,0.05
1.12,0.8,120,-35.35,-4.27,-90.21,0.05
1.12,0.81,120,-35.35,-4.27,-90.21,0.05
1.11,0.71,120,-35.35,-4.27,-90.21,0.05
1.11,0.72,120,-35.35,-4.27,-90.21,0.05
1.08,0.82,60,-35.35,-4.27,-90.21,0.05
1.08,0.81,60,-35.35,-4.27,-90.21,0.05
1.09,0.82,60,-35.35,-4.27,-90.21,0.05
1.09,0.81,60,-35.35,-4.27,-90.21,0.05
1.09,0.8,60,-35.35,-4.27,-90.21,0.05
1.09,0.79,60,-35.35,-4.27,-90.21,0.05
1.08,0.75,60,-35.35,-4.27,-90.21,0.05
1.08,0.74,60,-35.35,-4.27,-90.21,0.05
1.08,0.73,60,-35.35,-4.27,-90.21,0.05
1.08,0.72,60,-35.35,-4.27,-90.21,0.05
1.08,0.71,60,-35.35,-4.27,-90.21,0.05
1.09,0.81,120,-35.35,-4.27,-90.21,0.05
1.09,0.79,120,-35.35,-4.27,-90.21,0.05
1.09,0.8,120,-35.35,-4.27,-90.21,0.05
1.09,0.7,120,-35.35,-4.27,-90.21,0.05
1.09,0.74,120,-35.35,-4.27,-90.21,0.05
