buy,sell,ma,total_ret,cagr,max_dd,sharpe
1.08,0.76,240,-14.9,-1.6,-57.27,-0.12
1.11,0.79,240,-14.9,-1.6,-52.8,-0.15
1.1,0.8,240,-14.91,-1.6,-53.02,-0.14
1.01,0.91,180,-14.93,-1.6,-65.44,-0.08
1.09,0.82,200,-15.02,-1.61,-52.84,-0.15
1.07,0.76,240,-15.04,-1.62,-57.8,-0.11
1.1,0.79,240,-15.04,-1.62,-52.74,-0.14
1.18,0.94,200,-15.05,-1.62,-42.67,-0.38
1.07,0.92,180,-15.11,-1.62,-54.79,-0.14
1.1,0.91,240,-15.14,-1.63,-48.09,-0.19
1.06,0.77,240,-15.15,-1.63,-58.69,-0.11
1.01,1.0,120,-15.15,-1.63,-50.46,-0.15
1.13,0.77,240,-15.16,-1.63,-56.83,-0.14
1.11,0.92,180,-15.21,-1.64,-53.53,-0.15
1.1,0.93,60,-15.22,-1.64,-39.51,-0.25
1.03,0.78,60,-15.25,-1.64,-74.9,0.02
1.03,0.8,60,-15.25,-1.64,-74.9,0.02
1.03,0.79,60,-15.25,-1.64,-74.9,0.02
1.09,0.77,240,-15.27,-1.64,-56.72,-0.12
1.12,0.93,60,-15.29,-1.65,-37.74,-0.35
1.07,1.0,60,-15.31,-1.65,-34.21,-0.4
1.02,1.0,120,-15.34,-1.65,-50.82,-0.16
1.0,0.84,120,-15.35,-1.65,-76.38,-0.01
1.0,0.98,200,-15.35,-1.65,-55.04,-0.11
1.08,0.93,60,-15.41,-1.66,-46.64,-0.19
1.02,0.97,200,-15.42,-1.66,-54.67,-0.11
1.07,0.95,60,-15.43,-1.66,-43.22,-0.27
1.12,0.84,250,-15.46,-1.67,-50.42,-0.18
1.08,0.91,120,-15.47,-1.67,-57.19,-0.13
1.18,0.91,180,-15.48,-1.67,-40.81,-0.41
1.18,0.93,200,-15.5,-1.67,-42.68,-0.39
1.1,0.93,240,-15.52,-1.67,-49.46,-0.18
1.17,0.94,200,-15.53,-1.67,-42.65,-0.39
1.14,0.98,240,-15.56,-1.68,-45.06,-0.3
1.1,0.94,60,-15.56,-1.68,-39.07,-0.33
1.08,0.9,60,-15.57,-1.68,-60.04,-0.12
1.18,0.96,200,-15.61,-1.68,-42.66,-0.4
1.03,0.91,180,-15.62,-1.68,-64.1,-0.1
1.15,0.95,120,-15.63,-1.68,-35.49,-0.4
1.17,0.9,120,-15.63,-1.69,-34.89,-0.4
1.18,0.73,200,-15.65,-1.69,-55.77,-0.18
1.16,1.0,200,-15.66,-1.69,-40.27,-0.36
1.12,0.94,60,-15.68,-1.69,-37.4,-0.41
1.11,0.77,240,-15.74,-1.7,-56.53,-0.14
1.12,0.77,240,-15.74,-1.7,-56.53,-0.14
1.14,0.97,120,-15.79,-1.7,-38.02,-0.36
1.15,1.0,200,-15.82,-1.71,-40.27,-0.36
1.1,0.77,240,-15.82,-1.71,-56.47,-0.13
1.11,0.93,200,-15.84,-1.71,-48.96,-0.17
1.13,0.84,250,-15.89,-1.72,-50.52,-0.21
1.07,1.0,240,-15.9,-1.72,-45.14,-0.19
1.07,0.99,240,-15.93,-1.72,-44.77,-0.19
1.12,0.78,240,-15.94,-1.72,-56.53,-0.14
1.1,0.95,200,-15.96,-1.72,-50.8,-0.15
1.17,0.93,200,-15.98,-1.73,-42.66,-0.39
1.14,0.98,120,-16.02,-1.73,-38.21,-0.36
1.14,0.73,200,-16.02,-1.73,-57.9,-0.16
1.03,0.97,200,-16.03,-1.73,-55.0,-0.12
1.17,0.96,200,-16.06,-1.74,-42.65,-0.41
1.01,0.83,120,-16.09,-1.74,-74.78,-0.03
1.19,0.75,180,-16.1,-1.74,-53.93,-0.19
1.08,0.89,60,-16.1,-1.74,-58.29,-0.14
1.19,0.74,180,-16.1,-1.74,-53.93,-0.19
1.04,0.96,180,-16.11,-1.74,-52.74,-0.12
1.08,0.77,240,-16.11,-1.74,-57.7,-0.12
1.08,0.84,250,-16.15,-1.75,-50.63,-0.17
1.04,0.99,120,-16.15,-1.75,-43.81,-0.19
1.13,0.83,250,-16.16,-1.75,-50.3,-0.21
1.12,0.83,250,-16.16,-1.75,-50.12,-0.19
1.06,0.76,120,-16.2,-1.75,-68.91,-0.05
1.11,0.92,240,-16.2,-1.75,-47.14,-0.2
1.06,0.77,120,-16.2,-1.75,-68.91,-0.05
1.07,0.77,240,-16.25,-1.76,-58.24,-0.12
1.18,0.92,200,-16.3,-1.76,-46.69,-0.34
1.07,0.82,240,-16.3,-1.76,-50.28,-0.17
1.18,0.75,200,-16.32,-1.77,-56.85,-0.18
1.09,0.83,200,-16.32,-1.77,-54.09,-0.14
1.18,0.76,200,-16.32,-1.77,-56.85,-0.18
1.18,0.77,200,-16.32,-1.77,-56.85,-0.18
1.16,0.93,180,-16.37,-1.77,-42.62,-0.34
1.14,0.76,200,-16.38,-1.77,-59.09,-0.15
1.14,0.75,200,-16.38,-1.77,-59.09,-0.15
1.14,0.77,200,-16.38,-1.77,-59.09,-0.15
1.11,0.93,60,-16.39,-1.77,-37.7,-0.31
1.12,0.91,120,-16.42,-1.78,-56.11,-0.16
1.17,0.73,200,-16.43,-1.78,-56.02,-0.18
1.11,0.78,250,-16.47,-1.78,-56.7,-0.14
1.07,0.98,200,-16.48,-1.79,-46.99,-0.16
1.18,0.95,200,-16.5,-1.79,-42.66,-0.4
1.1,0.78,250,-16.56,-1.79,-56.63,-0.13
1.17,0.93,180,-16.56,-1.79,-42.65,-0.4
1.08,0.92,180,-16.57,-1.8,-54.61,-0.14
1.05,0.95,60,-16.61,-1.8,-48.3,-0.24
1.16,0.73,200,-16.62,-1.8,-57.26,-0.17
1.15,0.73,200,-16.62,-1.8,-57.26,-0.17
1.11,0.9,120,-16.62,-1.8,-58.23,-0.15
1.0,0.97,200,-16.64,-1.8,-56.91,-0.1
1.01,0.98,180,-16.7,-1.81,-57.03,-0.1
1.11,0.94,60,-16.81,-1.82,-37.37,-0.39
1.09,0.94,60,-16.87,-1.83,-44.78,-0.3
1.17,0.92,200,-16.89,-1.83,-46.73,-0.35
1.18,0.74,200,-16.9,-1.83,-56.17,-0.18
1.16,0.97,200,-16.92,-1.84,-42.17,-0.34
1.09,0.78,250,-16.92,-1.84,-57.21,-0.13
1.12,0.81,240,-16.92,-1.84,-49.85,-0.19
1.1,0.9,120,-16.95,-1.84,-58.64,-0.14
1.17,0.95,200,-16.95,-1.84,-42.65,-0.4
1.11,0.82,250,-16.99,-1.84,-50.19,-0.19
1.09,0.78,240,-17.0,-1.85,-57.24,-0.13
1.13,0.73,200,-17.01,-1.85,-59.32,-0.14
1.08,0.98,240,-17.03,-1.85,-43.77,-0.22
1.13,0.91,200,-17.05,-1.85,-52.08,-0.2
1.15,0.97,200,-17.06,-1.85,-42.17,-0.34
1.02,1.0,60,-17.06,-1.85,-34.52,-0.23
1.14,0.92,180,-17.08,-1.86,-49.67,-0.21
1.17,0.76,200,-17.09,-1.86,-57.12,-0.18
1.17,0.75,200,-17.09,-1.86,-57.12,-0.18
1.17,0.77,200,-17.09,-1.86,-57.12,-0.18
1.15,0.75,200,-17.1,-1.86,-58.43,-0.17
1.15,0.76,200,-17.1,-1.86,-58.43,-0.17
1.16,0.77,200,-17.1,-1.86,-58.43,-0.17
1.16,0.75,200,-17.1,-1.86,-58.43,-0.17
1.15,0.77,200,-17.1,-1.86,-58.43,-0.17
1.16,0.76,200,-17.1,-1.86,-58.43,-0.17
1.15,0.92,120,-17.13,-1.86,-37.61,-0.38
1.09,0.93,60,-17.13,-1.86,-45.38,-0.23
1.0,0.99,120,-17.14,-1.86,-50.83,-0.15
1.14,0.74,180,-17.16,-1.86,-59.38,-0.14
1.14,0.75,180,-17.16,-1.86,-59.38,-0.14
1.16,0.74,180,-17.17,-1.87,-57.45,-0.17
1.16,0.75,180,-17.17,-1.87,-57.45,-0.17
1.06,0.98,180,-17.17,-1.87,-48.84,-0.14
1.13,0.77,200,-17.18,-1.87,-60.58,-0.14
1.13,0.75,200,-17.18,-1.87,-60.58,-0.14
1.04,0.96,60,-17.18,-1.87,-48.71,-0.21
1.13,0.76,200,-17.18,-1.87,-60.58,-0.14
1.0,0.82,120,-17.2,-1.87,-75.06,-0.04
1.14,0.74,200,-17.24,-1.87,-58.34,-0.16
1.12,0.97,120,-17.26,-1.88,-46.89,-0.28
1.06,0.87,60,-17.39,-1.89,-73.27,-0.06
1.08,0.83,250,-17.4,-1.89,-50.19,-0.18
1.16,0.91,200,-17.43,-1.9,-50.03,-0.28
1.12,0.98,120,-17.46,-1.9,-47.53,-0.27
1.15,0.92,180,-17.48,-1.9,-48.94,-0.28
1.08,0.91,200,-17.48,-1.9,-53.84,-0.17
1.07,0.97,200,-17.5,-1.91,-46.74,-0.17
1.15,0.91,200,-17.51,-1.91,-50.03,-0.28
1.05,0.98,200,-17.53,-1.91,-49.22,-0.15
1.08,0.82,240,-17.54,-1.91,-50.09,-0.18
1.16,0.98,200,-17.55,-1.91,-42.32,-0.35
1.03,0.97,180,-17.58,-1.91,-55.3,-0.12
1.1,0.92,240,-17.6,-1.92,-50.23,-0.2
1.14,0.96,120,-17.68,-1.93,-39.1,-0.35
1.17,0.74,200,-17.69,-1.93,-56.43,-0.19
1.15,0.98,200,-17.7,-1.93,-42.32,-0.35
1.05,0.81,60,-17.78,-1.94,-75.15,-0.04
1.16,0.94,180,-17.82,-1.94,-42.62,-0.36
1.02,0.96,60,-17.83,-1.94,-52.7,-0.14
1.06,0.88,60,-17.83,-1.94,-73.99,-0.06
1.15,0.74,200,-17.85,-1.95,-57.7,-0.17
1.16,0.74,200,-17.85,-1.95,-57.7,-0.17
1.09,0.98,120,-17.86,-1.95,-50.07,-0.21
1.04,0.78,60,-17.91,-1.95,-74.55,0.0
1.04,0.8,60,-17.91,-1.95,-74.55,0.0
1.16,0.95,180,-17.91,-1.95,-42.68,-0.35
1.04,0.79,60,-17.91,-1.95,-74.55,0.0
1.06,0.86,60,-17.92,-1.96,-73.19,-0.07
1.12,0.92,200,-17.94,-1.96,-51.19,-0.19
1.11,0.81,250,-17.96,-1.96,-50.01,-0.2
1.15,0.99,180,-17.99,-1.96,-41.44,-0.38
1.17,0.94,180,-18.01,-1.97,-42.65,-0.41
1.13,1.0,250,-18.01,-1.97,-45.06,-0.3
1.13,0.74,180,-18.02,-1.97,-59.72,-0.15
1.13,0.75,180,-18.02,-1.97,-59.72,-0.15
1.0,0.88,120,-18.06,-1.97,-78.13,-0.04
1.15,0.94,120,-18.08,-1.97,-37.86,-0.39
1.09,0.83,180,-18.1,-1.98,-57.83,-0.15
1.09,0.97,120,-18.1,-1.98,-49.35,-0.22
1.07,0.99,60,-18.11,-1.98,-34.49,-0.42
1.12,0.91,180,-18.11,-1.98,-55.77,-0.18
1.06,0.79,120,-18.13,-1.98,-69.97,-0.05
1.06,0.78,120,-18.13,-1.98,-69.97,-0.05
1.06,0.8,120,-18.13,-1.98,-69.97,-0.05
1.1,0.98,120,-18.16,-1.98,-49.62,-0.23
1.13,0.74,200,-18.21,-1.99,-59.79,-0.15
1.1,0.97,120,-18.25,-1.99,-48.77,-0.24
1.07,0.81,60,-18.25,-1.99,-74.26,-0.06
1.15,1.0,180,-18.27,-2.0,-41.52,-0.4
1.09,0.9,120,-18.29,-2.0,-59.47,-0.14
1.05,0.82,60,-18.47,-2.02,-76.24,-0.03
1.05,0.83,60,-18.47,-2.02,-76.24,-0.03
1.12,0.99,250,-18.54,-2.03,-44.86,-0.27
1.17,0.95,180,-18.57,-2.03,-42.71,-0.42
1.08,0.83,180,-18.57,-2.03,-55.01,-0.15
1.0,0.96,180,-18.63,-2.04,-60.38,-0.09
1.1,0.92,180,-18.66,-2.04,-53.76,-0.16
1.19,0.73,200,-18.67,-2.05,-54.27,-0.22
1.16,0.99,200,-18.67,-2.05,-42.56,-0.35
1.15,0.96,180,-18.68,-2.05,-42.55,-0.35
1.17,0.74,180,-18.7,-2.05,-56.77,-0.19
1.17,0.75,180,-18.7,-2.05,-56.77,-0.19
1.18,0.74,180,-18.7,-2.05,-56.77,-0.19
1.18,0.75,180,-18.7,-2.05,-56.77,-0.19
1.13,0.82,240,-18.72,-2.05,-50.76,-0.22
1.11,0.78,240,-18.73,-2.05,-57.47,-0.14
1.14,0.99,240,-18.74,-2.05,-45.97,-0.32
1.08,1.0,250,-18.75,-2.05,-44.62,-0.22
1.02,0.76,60,-18.81,-2.06,-70.49,-0.02
1.09,0.99,250,-18.81,-2.06,-44.5,-0.24
1.15,0.99,200,-18.82,-2.06,-42.56,-0.35
1.1,0.78,240,-18.83,-2.06,-57.39,-0.14
1.09,0.81,240,-18.85,-2.07,-49.51,-0.19
1.14,1.0,240,-18.87,-2.07,-46.08,-0.32
1.1,0.82,250,-18.88,-2.07,-49.7,-0.2
1.06,0.81,60,-18.91,-2.07,-74.65,-0.06
1.03,0.95,60,-18.91,-2.07,-56.7,-0.17
1.08,0.97,120,-18.93,-2.08,-47.61,-0.23
1.01,0.86,120,-18.93,-2.08,-73.64,-0.08
1.15,0.93,120,-18.95,-2.08,-37.75,-0.4
1.15,0.98,180,-18.98,-2.08,-42.7,-0.35
1.08,0.98,120,-18.98,-2.08,-48.39,-0.22
1.05,0.91,180,-19.04,-2.09,-60.08,-0.14
1.06,0.97,180,-19.06,-2.09,-48.82,-0.15
1.06,0.91,180,-19.06,-2.09,-60.1,-0.14
1.13,0.91,180,-19.06,-2.09,-52.82,-0.21
1.07,0.83,60,-19.1,-2.1,-75.43,-0.05
1.01,0.76,60,-19.1,-2.1,-70.64,-0.02
1.07,0.82,60,-19.1,-2.1,-75.43,-0.05
1.06,0.98,200,-19.18,-2.11,-47.71,-0.16
1.01,0.96,60,-19.24,-2.11,-55.05,-0.12
1.11,0.81,240,-19.26,-2.12,-50.27,-0.2
1.11,0.97,120,-19.3,-2.12,-49.15,-0.26
1.15,0.97,180,-19.31,-2.12,-42.69,-0.36
1.1,0.93,200,-19.34,-2.13,-52.08,-0.18
1.01,1.0,60,-19.34,-2.13,-38.08,-0.23
1.0,0.83,120,-19.34,-2.13,-76.76,-0.03
1.12,0.9,120,-19.38,-2.13,-56.26,-0.18
1.05,1.0,60,-19.39,-2.13,-39.35,-0.39
1.12,0.98,250,-19.4,-2.13,-44.74,-0.27
1.09,0.82,250,-19.43,-2.14,-49.89,-0.19
1.11,0.98,120,-19.44,-2.14,-49.86,-0.26
1.02,0.98,180,-19.45,-2.14,-57.16,-0.13
1.12,0.96,120,-19.46,-2.14,-48.01,-0.27
1.09,0.92,200,-19.49,-2.14,-55.7,-0.17
1.11,0.92,200,-19.56,-2.15,-50.16,-0.2
1.18,0.91,200,-19.6,-2.16,-49.63,-0.36
1.09,0.98,250,-19.63,-2.16,-44.27,-0.25
1.08,0.9,120,-19.64,-2.16,-57.46,-0.16
1.03,0.96,180,-19.65,-2.16,-56.36,-0.13
1.15,0.74,180,-19.66,-2.17,-58.35,-0.18
1.19,0.77,200,-19.66,-2.17,-55.25,-0.23
1.19,0.75,200,-19.66,-2.17,-55.25,-0.23
1.19,0.76,200,-19.66,-2.17,-55.25,-0.23
1.01,0.97,200,-19.66,-2.16,-57.0,-0.13
1.15,0.75,180,-19.66,-2.17,-58.35,-0.18
1.05,0.84,60,-19.7,-2.17,-76.95,-0.03
1.06,0.83,60,-19.71,-2.17,-75.79,-0.05
1.06,0.82,60,-19.71,-2.17,-75.79,-0.05
1.05,0.97,200,-19.78,-2.18,-50.67,-0.15
1.08,1.0,240,-19.8,-2.18,-45.2,-0.22
1.09,0.98,240,-19.92,-2.2,-43.66,-0.24
1.09,0.92,180,-19.93,-2.2,-52.05,-0.17
1.1,0.81,250,-19.96,-2.2,-49.48,-0.2
1.08,0.99,240,-19.98,-2.2,-44.89,-0.22
1.19,0.74,200,-20.0,-2.21,-54.63,-0.23
1.07,0.91,60,-20.11,-2.22,-58.86,-0.16
1.05,0.98,180,-20.12,-2.22,-48.68,-0.15
1.06,0.96,180,-20.13,-2.22,-48.55,-0.15
1.06,0.85,60,-20.15,-2.22,-72.75,-0.08
1.14,0.95,120,-20.23,-2.23,-39.22,-0.3
1.17,0.91,200,-20.25,-2.24,-49.72,-0.36
1.0,0.76,60,-20.39,-2.25,-71.33,-0.02
1.07,0.84,60,-20.4,-2.26,-76.19,-0.05
1.0,0.87,120,-20.42,-2.26,-77.72,-0.05
1.09,0.81,250,-20.56,-2.27,-49.66,-0.2
1.1,0.99,250,-20.57,-2.28,-44.64,-0.26
1.1,0.96,120,-20.71,-2.29,-49.96,-0.23
1.12,0.82,240,-20.71,-2.29,-50.8,-0.21
1.09,0.96,120,-20.74,-2.3,-50.59,-0.22
1.07,0.92,60,-20.81,-2.31,-61.68,-0.14
1.13,0.98,240,-20.83,-2.31,-46.45,-0.31
1.07,0.98,60,-20.84,-2.31,-37.43,-0.44
1.06,1.0,60,-20.84,-2.31,-39.15,-0.42
1.02,0.77,60,-20.88,-2.31,-71.57,-0.02
1.13,0.91,120,-20.94,-2.32,-55.78,-0.2
1.06,0.84,60,-20.99,-2.33,-76.53,-0.05
1.06,0.97,200,-21.07,-2.34,-48.41,-0.17
1.01,0.77,60,-21.16,-2.35,-71.72,-0.02
1.11,0.84,250,-21.21,-2.36,-51.48,-0.21
1.07,0.97,120,-21.27,-2.36,-47.97,-0.23
1.01,0.97,180,-21.28,-2.36,-59.48,-0.12
1.03,0.97,120,-21.31,-2.37,-56.27,-0.19
1.08,0.96,120,-21.42,-2.38,-48.86,-0.22
1.11,0.96,120,-21.52,-2.39,-50.24,-0.26
1.17,0.92,180,-21.56,-2.4,-47.25,-0.39
1.11,0.99,250,-21.59,-2.4,-45.27,-0.28
1.07,0.98,180,-21.6,-2.4,-47.97,-0.18
1.1,0.98,250,-21.62,-2.41,-44.46,-0.27
1.16,0.92,180,-21.63,-2.41,-47.22,-0.35
1.07,0.91,180,-21.68,-2.41,-57.54,-0.17
1.14,0.91,120,-21.7,-2.42,-47.26,-0.26
1.13,0.97,120,-21.75,-2.42,-46.61,-0.34
1.0,0.75,200,-21.77,-2.43,-65.11,-0.09
1.0,0.77,200,-21.77,-2.43,-65.11,-0.09
1.0,0.76,200,-21.77,-2.43,-65.11,-0.09
1.01,0.99,120,-21.93,-2.45,-50.96,-0.18
1.08,0.98,200,-21.94,-2.45,-47.53,-0.19
1.1,0.81,240,-21.94,-2.45,-49.68,-0.21
1.05,0.97,180,-21.96,-2.45,-48.99,-0.16
1.09,0.9,60,-21.97,-2.45,-60.76,-0.15
1.12,0.95,120,-21.98,-2.45,-48.58,-0.23
1.11,0.83,250,-22.09,-2.46,-51.13,-0.21
1.0,0.73,200,-22.17,-2.48,-63.78,-0.1
1.04,1.0,200,-22.22,-2.48,-48.15,-0.19
1.12,0.91,200,-22.25,-2.49,-53.27,-0.22
1.01,0.99,60,-22.27,-2.49,-38.78,-0.24
1.13,0.98,120,-22.27,-2.49,-47.26,-0.33
1.11,0.98,250,-22.32,-2.49,-45.11,-0.29
1.12,0.98,240,-22.33,-2.5,-45.01,-0.29
1.06,0.95,60,-22.34,-2.5,-48.41,-0.29
1.02,0.75,200,-22.35,-2.5,-64.94,-0.09
1.01,0.76,200,-22.35,-2.5,-64.94,-0.09
1.01,0.75,200,-22.35,-2.5,-64.94,-0.09
1.02,0.77,200,-22.35,-2.5,-64.94,-0.09
1.03,0.77,200,-22.35,-2.5,-64.94,-0.09
1.03,0.76,200,-22.35,-2.5,-64.94,-0.09
1.01,0.77,200,-22.35,-2.5,-64.94,-0.09
1.02,0.76,200,-22.35,-2.5,-64.94,-0.09
1.03,0.75,200,-22.35,-2.5,-64.94,-0.09
1.0,0.77,60,-22.42,-2.51,-72.38,-0.02
1.14,1.0,200,-22.45,-2.51,-45.75,-0.33
1.14,0.99,180,-22.53,-2.52,-43.78,-0.3
1.14,0.96,180,-22.67,-2.54,-44.66,-0.29
1.08,0.97,200,-22.67,-2.54,-47.21,-0.19
1.01,0.73,200,-22.7,-2.54,-63.61,-0.1
1.03,0.73,200,-22.7,-2.54,-63.61,-0.1
1.02,0.73,200,-22.7,-2.54,-63.61,-0.1
1.09,1.0,240,-22.72,-2.54,-45.0,-0.25
1.07,0.91,120,-22.74,-2.55,-57.76,-0.15
1.09,0.95,120,-22.76,-2.55,-51.08,-0.19
1.1,0.92,200,-22.78,-2.55,-52.5,-0.21
1.11,0.91,180,-22.78,-2.55,-55.9,-0.19
1.02,0.99,120,-22.82,-2.56,-52.84,-0.19
1.09,0.82,240,-22.82,-2.56,-50.49,-0.21
1.1,0.84,250,-22.83,-2.56,-51.03,-0.21
1.14,1.0,180,-22.86,-2.56,-43.88,-0.31
1.14,0.92,120,-22.9,-2.57,-41.39,-0.29
1.02,0.97,180,-22.91,-2.57,-59.08,-0.14
1.1,0.95,120,-22.91,-2.57,-50.5,-0.2
1.05,0.96,180,-22.92,-2.57,-49.65,-0.17
1.09,0.99,240,-22.94,-2.57,-44.73,-0.25
1.11,0.82,240,-22.97,-2.58,-51.28,-0.22
1.14,0.98,180,-23.02,-2.58,-44.82,-0.29
1.14,0.97,200,-23.11,-2.59,-47.14,-0.32
1.14,0.94,120,-23.11,-2.59,-42.06,-0.28
1.08,0.91,180,-23.12,-2.59,-57.47,-0.18
1.08,0.98,180,-23.12,-2.59,-48.0,-0.19
1.15,0.91,180,-23.15,-2.6,-51.95,-0.32
1.04,0.97,120,-23.18,-2.6,-52.17,-0.21
1.14,0.91,180,-23.2,-2.61,-52.13,-0.24
1.09,0.84,250,-23.24,-2.61,-51.25,-0.21
1.04,0.99,200,-23.28,-2.61,-48.48,-0.18
1.0,0.74,200,-23.33,-2.62,-64.29,-0.1
1.14,0.97,180,-23.4,-2.63,-44.84,-0.29
1.14,0.9,120,-23.44,-2.64,-47.63,-0.27
1.11,0.91,200,-23.5,-2.64,-52.1,-0.23
1.13,0.9,120,-23.5,-2.64,-55.89,-0.22
1.07,0.97,180,-23.59,-2.65,-48.04,-0.19
1.04,0.75,200,-23.63,-2.66,-64.54,-0.1
1.04,0.77,200,-23.63,-2.66,-64.54,-0.1
1.04,0.76,200,-23.63,-2.66,-64.54,-0.1
1.07,0.96,120,-23.73,-2.67,-49.23,-0.22
1.13,1.0,240,-23.76,-2.68,-47.77,-0.33
1.13,0.96,120,-23.81,-2.68,-47.72,-0.32
1.14,0.98,200,-23.84,-2.69,-47.37,-0.32
1.04,0.73,200,-23.86,-2.69,-63.22,-0.11
1.01,0.74,200,-23.86,-2.69,-64.12,-0.1
1.03,0.74,200,-23.86,-2.69,-64.12,-0.1
1.02,0.74,200,-23.86,-2.69,-64.12,-0.1
1.13,0.99,240,-23.94,-2.7,-47.61,-0.33
1.12,1.0,250,-23.96,-2.7,-46.15,-0.3
1.11,0.95,120,-23.97,-2.7,-50.86,-0.22
1.08,0.95,120,-23.99,-2.71,-49.48,-0.19
1.13,1.0,200,-23.99,-2.71,-45.77,-0.29
1.07,1.0,200,-24.04,-2.71,-45.25,-0.22
1.11,0.98,240,-24.09,-2.72,-45.04,-0.29
1.1,0.83,250,-24.13,-2.72,-50.58,-0.22
1.09,1.0,250,-24.16,-2.73,-45.75,-0.26
1.09,0.89,60,-24.29,-2.74,-60.83,-0.17
1.09,0.91,200,-24.3,-2.74,-57.69,-0.2
1.13,0.96,180,-24.31,-2.75,-46.9,-0.29
1.07,0.96,180,-24.35,-2.75,-47.75,-0.2
1.13,0.99,180,-24.36,-2.75,-46.23,-0.31
1.01,0.96,180,-24.36,-2.75,-60.98,-0.14
1.08,0.97,180,-24.39,-2.76,-47.83,-0.2
1.07,0.98,120,-24.39,-2.76,-48.65,-0.25
1.13,0.97,200,-24.48,-2.77,-47.13,-0.28
1.12,0.75,180,-24.56,-2.78,-62.72,-0.16
1.12,0.74,180,-24.56,-2.78,-62.72,-0.16
1.1,0.98,240,-24.61,-2.79,-44.96,-0.28
1.09,0.83,250,-24.62,-2.79,-50.79,-0.22
1.05,0.99,60,-24.62,-2.79,-39.72,-0.44
1.04,0.97,60,-24.7,-2.8,-46.91,-0.29
1.04,1.0,180,-24.74,-2.8,-47.63,-0.2
1.05,0.77,200,-24.75,-2.8,-63.9,-0.11
1.05,0.76,200,-24.75,-2.8,-63.9,-0.11
1.05,0.75,200,-24.75,-2.8,-63.9,-0.11
1.0,0.86,120,-24.79,-2.81,-76.43,-0.09
1.13,1.0,180,-24.82,-2.81,-46.38,-0.31
1.05,0.73,200,-24.84,-2.81,-62.58,-0.12
1.12,0.73,200,-24.85,-2.82,-60.48,-0.17
1.13,0.98,180,-24.94,-2.83,-47.15,-0.29
1.0,0.74,180,-24.97,-2.83,-65.36,-0.1
1.0,0.75,180,-24.97,-2.83,-65.36,-0.1
1.01,0.74,180,-24.97,-2.83,-65.36,-0.1
1.01,0.75,180,-24.97,-2.83,-65.36,-0.1
1.14,0.93,120,-25.01,-2.84,-41.73,-0.3
1.02,0.96,180,-25.01,-2.84,-60.14,-0.16
1.04,0.74,200,-25.05,-2.84,-63.73,-0.11
1.08,0.96,180,-25.08,-2.85,-47.53,-0.2
1.11,0.73,200,-25.1,-2.85,-60.36,-0.17
1.03,1.0,180,-25.11,-2.85,-50.12,-0.2
1.14,0.99,200,-25.11,-2.85,-47.76,-0.33
1.13,0.97,180,-25.11,-2.85,-47.13,-0.29
1.12,0.77,200,-25.12,-2.85,-61.77,-0.16
1.12,0.75,200,-25.12,-2.85,-61.77,-0.16
1.12,0.76,200,-25.12,-2.85,-61.77,-0.16
1.13,0.98,200,-25.21,-2.86,-47.37,-0.29
1.04,0.95,120,-25.25,-2.87,-54.42,-0.15
1.12,0.92,120,-25.28,-2.87,-50.08,-0.25
1.01,1.0,180,-25.31,-2.88,-51.85,-0.19
1.02,0.74,180,-25.37,-2.88,-64.8,-0.11
1.02,0.75,180,-25.37,-2.88,-64.8,-0.11
1.11,0.75,200,-25.39,-2.89,-61.65,-0.16
1.11,0.77,200,-25.39,-2.89,-61.65,-0.16
1.11,0.76,200,-25.39,-2.89,-61.65,-0.16
1.03,0.96,120,-25.46,-2.9,-58.72,-0.19
1.12,1.0,240,-25.55,-2.91,-46.38,-0.3
1.02,0.99,60,-25.7,-2.93,-38.76,-0.29
1.12,0.99,240,-25.72,-2.93,-46.16,-0.3
1.0,0.97,120,-25.75,-2.93,-60.57,-0.2
1.1,1.0,250,-25.78,-2.94,-45.87,-0.28
1.0,0.96,60,-25.79,-2.94,-61.92,-0.13
1.12,0.94,120,-25.81,-2.94,-51.54,-0.23
1.05,0.99,120,-25.82,-2.94,-44.16,-0.26
1.1,0.82,240,-25.85,-2.95,-50.65,-0.23
1.11,0.75,180,-25.85,-2.95,-62.19,-0.16
1.11,0.74,180,-25.85,-2.95,-62.19,-0.16
1.02,0.78,60,-25.88,-2.95,-74.11,-0.01
1.02,0.79,60,-25.88,-2.95,-74.11,-0.01
1.02,0.8,60,-25.88,-2.95,-74.11,-0.01
1.17,0.91,180,-25.94,-2.96,-50.68,-0.42
1.07,0.99,200,-25.95,-2.96,-47.23,-0.22
1.03,0.75,180,-25.95,-2.96,-64.62,-0.11
1.03,0.74,180,-25.95,-2.96,-64.62,-0.11
1.04,0.96,120,-25.99,-2.96,-53.91,-0.21
1.1,0.91,180,-26.03,-2.97,-56.19,-0.2
1.05,0.74,200,-26.05,-2.97,-63.09,-0.12
1.06,0.97,120,-26.08,-2.98,-47.9,-0.26
1.12,0.74,200,-26.12,-2.98,-60.97,-0.17
1.01,0.8,60,-26.14,-2.98,-74.25,-0.01
1.01,0.79,60,-26.14,-2.98,-74.25,-0.01
1.01,0.78,60,-26.14,-2.98,-74.25,-0.01
1.06,0.99,180,-26.18,-2.99,-47.19,-0.22
1.06,1.0,180,-26.2,-2.99,-47.4,-0.22
